mode,n_measurements,study_end_week,duration_label,mu_baseline,sigma_baseline,target_att,rho,h_init,power,mean_att,mean_se,sd_att
ap_only,2,78,1.5yr,0.5,0.2,0.05,0.9,0.05,0.068,0.04328728289590052,0.09553172476714517,0.09564632951087779
ap_only,2,78,1.5yr,0.5,0.2,0.05,0.9,-0.05,0.071,0.047559805858784464,0.09613075345378809,0.09565246534459992
ap_only,2,78,1.5yr,0.5,0.2,0.05,0.7,0.0,0.092,0.052150529434904884,0.08474090319752403,0.08352565573055423
ap_only,2,78,1.5yr,0.5,0.2,0.05,0.5,0.05,0.104,0.04696320382731262,0.06985567918058493,0.07192546141781189
ap_only,2,78,1.5yr,0.5,0.2,0.05,0.7,0.05,0.09,0.04901001617189621,0.0830964949504224,0.08413963874638487
ap_only,2,78,1.5yr,0.5,0.2,0.08,0.7,-0.05,0.16,0.08127774037955138,0.08401043655214271,0.08471268669211648
ap_only,2,78,1.5yr,0.5,0.2,0.08,0.7,0.0,0.145,0.07588351884703917,0.08471162580484326,0.08531509170272805
ap_only,2,78,1.5yr,0.5,0.2,0.08,0.5,-0.05,0.218,0.08055557889335634,0.07003872175278045,0.07178295649754157
ap_only,2,78,1.5yr,0.5,0.2,0.08,0.5,0.0,0.205,0.08206869153660448,0.0711403355989967,0.07278557971480806
ap_only,2,78,1.5yr,0.5,0.2,0.08,0.9,-0.05,0.115,0.06614746577055414,0.09701324014817693,0.09674537972665352
ap_only,2,78,1.5yr,0.5,0.2,0.08,0.9,0.0,0.111,0.07771429325164633,0.10097343214534601,0.09805527127860511
ap_only,2,78,1.5yr,0.5,0.2,0.08,0.5,0.05,0.175,0.07563407361203656,0.07036001783628376,0.07067494149573156
ap_only,2,78,1.5yr,0.5,0.2,0.1,0.5,0.0,0.262,0.09808921806904351,0.07091240053463102,0.06711656138713727
ap_only,2,78,1.5yr,0.5,0.2,0.08,0.7,0.05,0.139,0.07630919327667265,0.08342219406226772,0.08506483700137546
ap_only,2,78,1.5yr,0.5,0.2,0.08,0.9,0.05,0.104,0.06570462820071885,0.09540681904768405,0.09743292434695354
ap_only,2,78,1.5yr,0.5,0.2,0.1,0.7,0.05,0.209,0.09761936419260171,0.08343255946519386,0.08254220732265166
ap_only,2,78,1.5yr,0.5,0.2,0.1,0.5,-0.05,0.272,0.09850968253143588,0.07040905133543691,0.07149327085357259
ap_only,2,78,1.5yr,0.5,0.2,0.1,0.5,0.05,0.272,0.09669372592010603,0.07029836920496217,0.07185103509564535
ap_only,2,78,1.5yr,0.5,0.2,0.1,0.7,-0.05,0.224,0.09898542131062374,0.08362790474701491,0.08465355986794672
ap_only,2,78,1.5yr,0.5,0.2,0.1,0.7,0.0,0.206,0.10201690921335346,0.08461718598134166,0.08438043547327688
ap_only,2,78,1.5yr,0.5,0.2,0.1,0.9,-0.05,0.148,0.09234018101959751,0.09681005162864906,0.09558817489325766
ap_only,2,78,1.5yr,0.5,0.2,0.1,0.9,0.0,0.134,0.0944106108858214,0.10051223180156331,0.0990759962987726
ap_only,2,78,1.5yr,0.5,0.2,0.1,0.9,0.05,0.125,0.07382035697699738,0.09532437892359341,0.09882293312503848
ap_only,2,78,1.5yr,0.5,0.2,0.12,0.5,-0.05,0.374,0.1191513808056994,0.07022745260311737,0.07049135914740842
ap_only,2,78,1.5yr,0.5,0.2,0.12,0.5,0.0,0.392,0.11872246611994233,0.07085497795101318,0.07110410929369806
ap_only,2,78,1.5yr,0.5,0.2,0.12,0.5,0.05,0.363,0.11667268452794588,0.07053742370903841,0.07217989286412795
ap_only,2,78,1.5yr,0.5,0.2,0.12,0.7,-0.05,0.262,0.11582941822371869,0.083618979583698,0.08305806704818368
ap_only,2,78,1.5yr,0.5,0.2,0.12,0.7,0.0,0.255,0.11770697642099377,0.08460713218685223,0.08351505459207759
ap_only,2,78,1.5yr,0.5,0.2,0.12,0.7,0.05,0.255,0.11421145183635069,0.08296586200916832,0.0788532934051452
ap_only,2,78,1.5yr,0.5,0.2,0.12,0.9,-0.05,0.18,0.10199992056526927,0.09693001745153218,0.09737902720280174
ap_only,2,78,1.5yr,0.5,0.2,0.12,0.9,0.0,0.209,0.1182398799224086,0.1005546186303616,0.10339795126753769
ap_only,2,78,1.5yr,0.5,0.2,0.12,0.9,0.05,0.157,0.09358038970111954,0.09480427516190676,0.09674895695449211
ap_only,2,78,1.5yr,0.5,0.2,0.15,0.9,-0.05,0.287,0.13932927511830792,0.0972173751176278,0.0986753029718687
ap_only,2,78,1.5yr,0.5,0.2,0.15,0.5,-0.05,0.493,0.1438845765216617,0.07037726467517467,0.06898483856930761
ap_only,2,78,1.5yr,0.5,0.2,0.15,0.9,0.0,0.304,0.14818492386443058,0.09997963109573126,0.10093468866593824
ap_only,2,78,1.5yr,0.5,0.2,0.15,0.5,0.05,0.521,0.14518092232800955,0.07025735505661705,0.06919127525369337
ap_only,2,78,1.5yr,0.5,0.2,0.15,0.7,0.05,0.372,0.14365132021347327,0.08302424231475325,0.08293620574233797
ap_only,2,78,1.5yr,0.5,0.2,0.15,0.7,-0.05,0.393,0.14364286422635592,0.0832684531551847,0.08364471445808161
ap_only,2,78,1.5yr,0.5,0.2,0.15,0.5,0.0,0.537,0.14894827300212443,0.07080654298562314,0.07194549538194121
ap_only,2,78,1.5yr,0.5,0.2,0.15,0.9,0.05,0.215,0.11084203208224594,0.09492061016151339,0.09554409887919928
ap_only,2,78,1.5yr,0.5,0.2,0.15,0.7,0.0,0.396,0.14561127452889192,0.08481707589592498,0.08678840910086126
ap_only,2,78,1.5yr,0.5,0.2,0.2,0.5,-0.05,0.781,0.19865030154523816,0.07054049229351678,0.07223876667524226
ap_only,2,78,1.5yr,0.5,0.2,0.2,0.5,0.0,0.773,0.19724803851554434,0.07084728488497402,0.07307786324387598
ap_only,2,78,1.5yr,0.5,0.2,0.2,0.9,-0.05,0.444,0.18437441218874961,0.09738463302509796,0.09617337583630754
ap_only,2,78,1.5yr,0.5,0.2,0.2,0.7,-0.05,0.626,0.1963814204304524,0.08374761966203736,0.08390453422672417
ap_only,2,78,1.5yr,0.5,0.2,0.2,0.5,0.05,0.784,0.1945921092716026,0.07005320086770549,0.06978509446738732
ap_only,2,78,1.5yr,0.5,0.2,0.2,0.7,0.05,0.57,0.182436649949518,0.0827916583062568,0.08401507635844052
ap_only,2,78,1.5yr,0.5,0.2,0.2,0.9,0.05,0.319,0.1450673014807606,0.09501571785165225,0.09460001273309598
ap_only,2,78,1.5yr,0.5,0.2,0.2,0.7,0.0,0.625,0.19595265486089047,0.0845175270820708,0.08720297619891705
ap_only,2,78,1.5yr,0.5,0.2,0.2,0.9,0.0,0.451,0.19074199427226118,0.09995907970658299,0.09987946371487008
ap_only,2,78,1.5yr,0.5,0.2,0.25,0.5,-0.05,0.917,0.24617267158692266,0.07044820354938058,0.07221122044656658
ap_only,2,78,1.5yr,0.5,0.2,0.25,0.5,0.0,0.914,0.2435137193123108,0.07111627576807016,0.07211493873450049
ap_only,2,78,1.5yr,0.5,0.2,0.25,0.5,0.05,0.899,0.23216209030831658,0.06988786599830024,0.07091749469187557
ap_only,2,78,1.5yr,0.5,0.2,0.25,0.9,-0.05,0.674,0.23938738027756049,0.09786488899063044,0.0946481157208713
ap_only,2,78,1.5yr,0.5,0.2,0.25,0.7,0.0,0.81,0.24115812004043544,0.08483911745995698,0.07919272613189902
ap_only,2,78,1.5yr,0.5,0.2,0.25,0.7,-0.05,0.835,0.2490319481077516,0.08342820876755931,0.08365704903770316
ap_only,2,78,1.5yr,0.5,0.2,0.25,0.9,0.0,0.664,0.24087128097495536,0.09966875193313735,0.10046621704875162
ap_only,2,78,1.5yr,0.5,0.2,0.25,0.9,0.05,0.39,0.16948051804370753,0.09493596574226484,0.09233310021450854
ap_only,2,78,1.5yr,0.5,0.2,0.25,0.7,0.05,0.77,0.23152019711706068,0.0834052493571063,0.0852067382052863
ap_only,2,78,1.5yr,0.5,0.2,0.3,0.7,0.0,0.903,0.28281103688709186,0.08439082716786578,0.083408623419921
ap_only,2,78,1.5yr,0.5,0.2,0.3,0.5,0.0,0.972,0.27885821130434213,0.07098834968446609,0.07401892513499096
ap_only,2,78,1.5yr,0.5,0.2,0.3,0.5,-0.05,0.973,0.292561984553516,0.07024533829883316,0.07087205350894943
ap_only,2,78,1.5yr,0.5,0.2,0.3,0.5,0.05,0.967,0.2763843859875735,0.07079972190195545,0.070362111554231
ap_only,2,78,1.5yr,0.5,0.2,0.3,0.9,0.05,0.462,0.18193037841390486,0.09535955293379945,0.09316776149479322
ap_only,2,78,1.5yr,0.5,0.2,0.3,0.7,0.05,0.872,0.26330236593607786,0.08337267652047163,0.08672765524461509
ap_only,2,78,1.5yr,0.5,0.2,0.3,0.9,-0.05,0.818,0.2844710636552976,0.09773077122783491,0.09891928917047509
ap_only,2,78,1.5yr,0.5,0.2,0.3,0.7,-0.05,0.933,0.2946056269521842,0.08340062140194694,0.08490675213323058
ap_only,2,78,1.5yr,0.5,0.2,0.3,0.9,0.0,0.786,0.27864290946959946,0.09889296733733247,0.10066535131707299
ap_only,2,78,1.5yr,0.5,0.2,0.4,0.5,-0.05,0.998,0.372281567445993,0.07029919739738595,0.07126352329739476
ap_only,2,78,1.5yr,0.5,0.2,0.4,0.5,0.0,0.997,0.3627333308536002,0.07199505157745881,0.07192556511682197
ap_only,2,78,1.5yr,0.5,0.2,0.4,0.7,0.0,0.983,0.359824124317779,0.08464997967263252,0.08708206074341981
ap_only,2,78,1.5yr,0.5,0.2,0.4,0.7,-0.05,0.991,0.37564473983263724,0.08289934207591344,0.08531112062362596
ap_only,2,78,1.5yr,0.5,0.2,0.4,0.5,0.05,0.993,0.34669532595359365,0.07163668562020047,0.07279334678927075
ap_only,2,78,1.5yr,0.5,0.2,0.4,0.7,0.05,0.982,0.32809843440953285,0.08399020521809308,0.08184212105746488
ap_only,2,78,1.5yr,0.5,0.2,0.4,0.9,-0.05,0.961,0.371152389085665,0.09779516467604972,0.09804494190905738
ap_only,2,78,1.5yr,0.5,0.2,0.4,0.9,0.0,0.936,0.3496758402847729,0.09840035945688409,0.097056485916434
ap_only,2,78,1.5yr,0.5,0.2,0.4,0.9,0.05,0.59,0.2200366138021889,0.09654360642730261,0.09877795471941196
ap_only,2,78,1.5yr,0.7,0.1,0.02,0.5,-0.05,0.067,0.02266071948541518,0.0723329823547662,0.07428549445103823
ap_only,2,78,1.5yr,0.7,0.1,0.02,0.5,0.05,0.062,0.01963932706492979,0.06334026881553775,0.06208902869932558
ap_only,2,78,1.5yr,0.7,0.1,0.02,0.5,0.0,0.057,0.02251909148472839,0.06878787429336879,0.06925563727776543
ap_only,2,78,1.5yr,0.7,0.1,0.02,0.9,0.05,0.059,0.014368684928336364,0.08043366008015304,0.08290595849107468
ap_only,2,78,1.5yr,0.7,0.1,0.02,0.7,0.05,0.057,0.01743758519194895,0.07363169472685158,0.07529625274920808
ap_only,2,78,1.5yr,0.7,0.1,0.02,0.7,-0.05,0.054,0.019036942003595386,0.08712626487428173,0.08874605175287442
ap_only,2,78,1.5yr,0.7,0.1,0.02,0.9,0.0,0.053,0.019939537675504836,0.09757274351418699,0.0973681679536768
ap_only,2,78,1.5yr,0.7,0.1,0.02,0.9,-0.05,0.051,0.023835450466877312,0.10438357711866249,0.10367078253964547
ap_only,2,78,1.5yr,0.7,0.1,0.02,0.7,0.0,0.05,0.021070932918781222,0.08160333976848672,0.08015879713269347
ap_only,2,78,1.5yr,0.7,0.1,0.05,0.5,0.05,0.117,0.05034254969271734,0.06304477280283068,0.06198700284891739
ap_only,2,78,1.5yr,0.7,0.1,0.05,0.5,0.0,0.099,0.0457699862464485,0.06926385261844532,0.06852963299563464
ap_only,2,78,1.5yr,0.7,0.1,0.05,0.5,-0.05,0.102,0.049976316994301016,0.07249484828959944,0.07349943672563113
ap_only,2,78,1.5yr,0.7,0.1,0.05,0.9,0.05,0.048,0.02326860968282137,0.08037380855017318,0.08182404007406271
ap_only,2,78,1.5yr,0.7,0.1,0.05,0.7,0.05,0.09,0.04414218154217395,0.07359378819553197,0.07289493096236509
ap_only,2,78,1.5yr,0.7,0.1,0.05,0.7,0.0,0.092,0.047738613548739296,0.08197527039553512,0.08446412551312406
ap_only,2,78,1.5yr,0.7,0.1,0.05,0.9,-0.05,0.08,0.05090302385071878,0.10449844098011957,0.10719671810342876
ap_only,2,78,1.5yr,0.7,0.1,0.05,0.7,-0.05,0.091,0.04937849814408215,0.08687045181177552,0.08727621138355612
ap_only,2,78,1.5yr,0.7,0.1,0.05,0.9,0.0,0.074,0.04892426213324589,0.09773389212986404,0.09743301546209145
ap_only,2,78,1.5yr,0.7,0.1,0.08,0.5,0.0,0.189,0.08083028531313606,0.06863935004310308,0.06788513080890102
ap_only,2,78,1.5yr,0.7,0.1,0.08,0.5,-0.05,0.185,0.08174379916764761,0.07271626000030218,0.06884822056559642
ap_only,2,78,1.5yr,0.7,0.1,0.08,0.5,0.05,0.27,0.08145881875211544,0.06301925441153472,0.06852702017148009
ap_only,2,78,1.5yr,0.7,0.1,0.08,0.7,-0.05,0.129,0.07654526595523595,0.08649905767527162,0.08454338108002918
ap_only,2,78,1.5yr,0.7,0.1,0.08,0.7,0.0,0.156,0.0817346931159581,0.08144392365565621,0.08224175038200894
ap_only,2,78,1.5yr,0.7,0.1,0.08,0.7,0.05,0.163,0.07445036148592353,0.07321691262330195,0.07319044351536687
ap_only,2,78,1.5yr,0.7,0.1,0.08,0.9,0.05,0.082,0.04491809276329112,0.08029369088645966,0.08143983775870142
ap_only,2,78,1.5yr,0.7,0.1,0.08,0.9,0.0,0.131,0.07993491951064789,0.09633064754300699,0.09729290851723676
ap_only,2,78,1.5yr,0.7,0.1,0.08,0.9,-0.05,0.114,0.07654044718303088,0.10443976141108151,0.10687044604847606
ap_only,2,78,1.5yr,0.7,0.1,0.1,0.5,0.05,0.334,0.09608914571246165,0.06280539375369054,0.06247484274353123
ap_only,2,78,1.5yr,0.7,0.1,0.1,0.7,0.05,0.232,0.09320028558154049,0.07296414948341447,0.07218304030617524
ap_only,2,78,1.5yr,0.7,0.1,0.1,0.5,-0.05,0.259,0.09949924232454682,0.07208005790548162,0.07204076598876608
ap_only,2,78,1.5yr,0.7,0.1,0.1,0.9,0.05,0.094,0.045513776806712314,0.08012459838154547,0.08301176008572328
ap_only,2,78,1.5yr,0.7,0.1,0.1,0.5,0.0,0.267,0.09738855277888138,0.06845369869772576,0.06946805797115013
ap_only,2,78,1.5yr,0.7,0.1,0.1,0.7,-0.05,0.196,0.10319230102549204,0.08652005313913458,0.08153289123061745
ap_only,2,78,1.5yr,0.7,0.1,0.1,0.7,0.0,0.225,0.10256274131816592,0.08130031272619043,0.07915166968108504
ap_only,2,78,1.5yr,0.7,0.1,0.1,0.9,0.0,0.177,0.0974162140825219,0.09629557211070226,0.10004381225086646
ap_only,2,78,1.5yr,0.7,0.1,0.1,0.9,-0.05,0.166,0.10110620354790892,0.10397392073924734,0.10434448205356998
ap_only,2,78,1.5yr,0.7,0.1,0.12,0.5,-0.05,0.354,0.1200799275952609,0.07213508854142259,0.06893714144715044
ap_only,2,78,1.5yr,0.7,0.1,0.12,0.5,0.05,0.45,0.11606175073237128,0.06245758831913712,0.06525815580623244
ap_only,2,78,1.5yr,0.7,0.1,0.12,0.7,-0.05,0.245,0.1184979539895677,0.08636267433538304,0.08881440413561102
ap_only,2,78,1.5yr,0.7,0.1,0.12,0.5,0.0,0.389,0.1180477244207572,0.06857224593664032,0.06916728693763219
ap_only,2,78,1.5yr,0.7,0.1,0.12,0.7,0.05,0.315,0.11041509743200047,0.07315764252128201,0.07610462269876261
ap_only,2,78,1.5yr,0.7,0.1,0.12,0.7,0.0,0.287,0.11804057645784242,0.08079208905830432,0.08056838943461438
ap_only,2,78,1.5yr,0.7,0.1,0.12,0.9,-0.05,0.204,0.12252156522768641,0.10480405916236532,0.10535265116965936
ap_only,2,78,1.5yr,0.7,0.1,0.12,0.9,0.0,0.215,0.12117738765935658,0.09533037394081256,0.09418696600251072
ap_only,2,78,1.5yr,0.7,0.1,0.12,0.9,0.05,0.105,0.05230266488675342,0.07952827587634605,0.08269487331833744
ap_only,2,78,1.5yr,0.7,0.1,0.15,0.5,-0.05,0.54,0.1517355948934963,0.07198209872461343,0.07388803000256863
ap_only,2,78,1.5yr,0.7,0.1,0.15,0.5,0.0,0.549,0.1453589601482759,0.06818480461447132,0.07025229269058618
ap_only,2,78,1.5yr,0.7,0.1,0.15,0.5,0.05,0.583,0.1394274099562565,0.06232032155598539,0.062445925945617826
ap_only,2,78,1.5yr,0.7,0.1,0.15,0.7,-0.05,0.391,0.15010084411205202,0.08635161798968627,0.08782900492807896
ap_only,2,78,1.5yr,0.7,0.1,0.15,0.7,0.0,0.394,0.14258277410169765,0.08105895150540086,0.0809311187191777
ap_only,2,78,1.5yr,0.7,0.1,0.15,0.7,0.05,0.424,0.13376009938745817,0.072884951069168,0.07446481230661055
ap_only,2,78,1.5yr,0.7,0.1,0.15,0.9,0.05,0.101,0.06025378227158329,0.07974227014607524,0.07972275855796748
ap_only,2,78,1.5yr,0.7,0.1,0.15,0.9,0.0,0.313,0.1448645871413428,0.09457999046829407,0.0927653887439908
ap_only,2,78,1.5yr,0.7,0.1,0.15,0.9,-0.05,0.267,0.1451726858471585,0.10393215831938422,0.098759787638028
ap_only,2,78,1.5yr,0.7,0.1,0.2,0.5,-0.05,0.76,0.1961238753854618,0.0722086710325468,0.07106408137236707
ap_only,2,78,1.5yr,0.7,0.1,0.2,0.5,0.05,0.782,0.17910352409498442,0.06275086907800455,0.06251589547736788
ap_only,2,78,1.5yr,0.7,0.1,0.2,0.5,0.0,0.763,0.18909830219976675,0.06827388722206981,0.06913026281131765
ap_only,2,78,1.5yr,0.7,0.1,0.2,0.7,0.05,0.61,0.16608473908610802,0.07291030647493886,0.07138769586397907
ap_only,2,78,1.5yr,0.7,0.1,0.2,0.7,-0.05,0.626,0.20075279173880223,0.08582726773339647,0.08497361822499866
ap_only,2,78,1.5yr,0.7,0.1,0.2,0.9,0.05,0.133,0.07254335900996982,0.08083318387635145,0.08103101003448013
ap_only,2,78,1.5yr,0.7,0.1,0.2,0.7,0.0,0.642,0.19336483576984967,0.08085157205536384,0.07936121792767761
ap_only,2,78,1.5yr,0.7,0.1,0.2,0.9,0.0,0.529,0.18890593260953722,0.09374444220233114,0.09433276010589893
ap_only,2,78,1.5yr,0.7,0.1,0.25,0.5,0.0,0.927,0.23107286109197656,0.068239037531423,0.06896846100045402
ap_only,2,78,1.5yr,0.7,0.1,0.2,0.9,-0.05,0.445,0.19683114240109897,0.10441771841844931,0.10401063752317985
ap_only,2,78,1.5yr,0.7,0.1,0.25,0.5,-0.05,0.881,0.23630388987819334,0.07187252378420386,0.07388552126883198
