mode,n_measurements,study_end_week,duration_label,mu_baseline,sigma_baseline,target_att,rho,h_init,power,mean_att,mean_se,sd_att
ap_only,3,52,1yr,0.7,0.2,0.05,0.5,0.0,0.139,0.049061034410279036,0.056157669915056205,0.05810446024639786
ap_only,3,52,1yr,0.7,0.2,0.08,0.5,0.05,0.288,0.07408402249879945,0.05204850405318092,0.0523199923315814
ap_only,3,52,1yr,0.7,0.1,0.4,0.9,-0.05,0.978,0.3687142370991281,0.0868049783138103,0.08880021871383223
ap_only,3,52,1yr,0.7,0.2,0.08,0.5,0.0,0.264,0.07929387659822004,0.056251844005394847,0.053879944741675366
ap_only,3,52,1yr,0.7,0.1,0.4,0.7,0.0,0.983,0.28329385882958796,0.06918510302154596,0.07260859965868688
ap_only,3,52,1yr,0.7,0.1,0.4,0.7,-0.05,0.996,0.34017118086845627,0.07237312111381902,0.07164566391767065
ap_only,3,52,1yr,0.7,0.2,0.05,0.7,0.05,0.092,0.04240402339400414,0.06253405132447201,0.061116457149204724
ap_only,3,52,1yr,0.7,0.2,0.1,0.5,-0.05,0.372,0.0977017874382125,0.05887656988513435,0.05896191570545696
ap_only,3,52,1yr,0.7,0.2,0.05,0.9,-0.05,0.082,0.0524375167272195,0.08873052260311795,0.08534147266919892
ap_only,3,52,1yr,0.7,0.2,0.02,0.7,-0.05,0.06,0.020182216002437723,0.07186806135441688,0.07205762885846599
ap_only,3,52,1yr,0.7,0.2,0.05,0.7,0.0,0.109,0.049970020179082156,0.06828995138874978,0.0692168574313444
ap_only,3,52,1yr,0.7,0.1,0.3,0.5,0.05,0.983,0.2289071437724099,0.053560877413265186,0.05413577193007638
ap_only,3,52,1yr,0.7,0.2,0.02,0.9,0.05,0.055,0.010688276873345417,0.06889385099911079,0.06855248063392853
ap_only,3,52,1yr,0.7,0.2,0.08,0.5,-0.05,0.249,0.07857051648502243,0.05908573906380692,0.05763317776019625
ap_only,3,52,1yr,0.7,0.1,0.4,0.5,-0.05,1.0,0.3255736660622496,0.061238897153156654,0.059191513681951385
ap_only,3,52,1yr,0.7,0.1,0.4,0.9,0.0,0.841,0.24231244489028586,0.08043813805422136,0.0823844465069445
ap_only,3,52,1yr,0.7,0.2,0.02,0.9,-0.05,0.051,0.020368937547417736,0.08814804419772329,0.08856576266575066
ap_only,3,52,1yr,0.7,0.2,0.05,0.7,-0.05,0.11,0.04928511037907276,0.07164342537713039,0.07355895275334155
ap_only,3,52,1yr,0.7,0.2,0.02,0.7,0.05,0.053,0.01856821243416431,0.0624263347297264,0.0610688032441711
ap_only,3,52,1yr,0.7,0.2,0.1,0.5,0.0,0.351,0.09323462218302447,0.05633528573305857,0.056642023104341035
ap_only,3,52,1yr,0.7,0.1,0.3,0.9,0.0,0.814,0.22911574415348002,0.07983715814581782,0.08038698052336138
ap_only,3,52,1yr,0.7,0.1,0.3,0.5,0.0,0.995,0.26145016954654593,0.05776614218650878,0.05841772494099012
ap_only,3,52,1yr,0.7,0.1,0.3,0.7,-0.05,0.955,0.27959598192442486,0.07249370013240126,0.07180942615125396
ap_only,3,52,1yr,0.7,0.1,0.4,0.7,0.05,0.911,0.21138043743096352,0.06366239817631804,0.060838680950341915
ap_only,3,52,1yr,0.7,0.1,0.4,0.5,0.05,0.992,0.24286505251376678,0.05486240307176804,0.05315010631456244
ap_only,3,52,1yr,0.7,0.2,0.02,0.5,0.05,0.057,0.020194609043142613,0.05234717852263237,0.052111546049919716
ap_only,3,52,1yr,0.7,0.2,0.1,0.9,-0.05,0.184,0.10061615788468035,0.0884720966034355,0.08851128681838927
ap_only,3,52,1yr,0.7,0.2,0.1,0.9,0.0,0.201,0.09559167575089089,0.08194420254595297,0.08134742638960739
ap_only,3,52,1yr,0.7,0.2,0.1,0.7,0.0,0.278,0.09400892866566535,0.06757327157984995,0.06590952911243037
ap_only,3,52,1yr,0.7,0.2,0.1,0.7,-0.05,0.289,0.10073971646314364,0.0713781236935346,0.07344511139115753
ap_only,3,52,1yr,0.7,0.2,0.12,0.9,0.05,0.128,0.060006675751840426,0.0690011218360713,0.06891036374808102
ap_only,3,52,1yr,0.7,0.2,0.1,0.7,0.05,0.249,0.08299828343861337,0.0624893383079509,0.06304958059905122
ap_only,3,52,1yr,0.7,0.2,0.1,0.9,0.05,0.095,0.04963861898255432,0.06835271970459642,0.06807436232724015
ap_only,3,52,1yr,0.7,0.2,0.12,0.5,-0.05,0.475,0.11442747956899234,0.05859405114842146,0.057058091914618345
ap_only,3,52,1yr,0.7,0.2,0.12,0.7,-0.05,0.365,0.11605230885414115,0.071275800355518,0.07279618759350696
ap_only,3,52,1yr,0.7,0.2,0.12,0.7,0.05,0.347,0.10098677280658515,0.062249481792255264,0.06166045338343295
ap_only,3,52,1yr,0.7,0.2,0.12,0.5,0.05,0.502,0.1047478022145001,0.052254458572728674,0.05418483143205967
ap_only,3,52,1yr,0.7,0.2,0.12,0.9,-0.05,0.247,0.11506670309501779,0.08900953291257821,0.09339530567507172
ap_only,3,52,1yr,0.7,0.2,0.12,0.9,0.0,0.288,0.1146848346108492,0.08121978190558433,0.0819460868321612
ap_only,3,52,1yr,0.7,0.2,0.15,0.5,0.0,0.679,0.1394823528425435,0.056057371829706715,0.056977702153022454
ap_only,3,52,1yr,0.7,0.2,0.12,0.7,0.0,0.368,0.11559836689434891,0.06803390146470718,0.06763279864859796
ap_only,3,52,1yr,0.7,0.2,0.12,0.5,0.0,0.491,0.11352213288586009,0.05616958596332368,0.057020550705730214
ap_only,3,52,1yr,0.7,0.2,0.15,0.9,0.0,0.393,0.1402079537944788,0.08109878266873963,0.08241906130128043
ap_only,3,52,1yr,0.7,0.2,0.15,0.9,0.05,0.174,0.0711051294431347,0.06928627789293454,0.07040527114369792
ap_only,3,52,1yr,0.7,0.2,0.15,0.5,-0.05,0.677,0.14788849506684815,0.0584128273868107,0.06228369153984402
ap_only,3,52,1yr,0.7,0.2,0.25,0.5,0.05,0.95,0.19489894730519572,0.05369219688647484,0.055012617372047476
ap_only,3,52,1yr,0.7,0.2,0.2,0.7,0.0,0.734,0.18019470172098823,0.06752038217231711,0.06768041466542485
ap_only,3,52,1yr,0.7,0.2,0.15,0.7,0.05,0.482,0.12348076089277635,0.06212426925826396,0.06305182343505283
ap_only,3,52,1yr,0.7,0.2,0.2,0.7,-0.05,0.765,0.19360710438402287,0.07105812035763617,0.06847301694451352
ap_only,3,52,1yr,0.7,0.2,0.15,0.7,0.0,0.531,0.13993451361849257,0.06758450251513429,0.06591766576964089
ap_only,3,52,1yr,0.7,0.2,0.2,0.5,-0.05,0.878,0.1851724968543744,0.058813480355692914,0.05840734752265996
ap_only,3,52,1yr,0.7,0.2,0.15,0.7,-0.05,0.532,0.14712304274134685,0.07122926688320089,0.07024175622018243
ap_only,3,52,1yr,0.7,0.2,0.15,0.9,-0.05,0.389,0.1475907849747101,0.08852134149406285,0.09024685777457388
ap_only,3,52,1yr,0.7,0.2,0.2,0.9,0.0,0.556,0.17022064603507506,0.07984520444560124,0.07757104479058147
ap_only,3,52,1yr,0.7,0.2,0.15,0.5,0.05,0.672,0.13016089897462194,0.05273164811632221,0.05230220155342596
ap_only,3,52,1yr,0.7,0.2,0.2,0.5,0.0,0.876,0.1792818827793108,0.05669608788145467,0.05731187764708363
ap_only,3,52,1yr,0.7,0.2,0.25,0.7,0.05,0.778,0.17600924672394577,0.06302440490288724,0.06483404449663137
ap_only,3,52,1yr,0.7,0.2,0.25,0.9,0.0,0.705,0.2029643550557862,0.07976317834711857,0.08127301567013298
ap_only,3,52,1yr,0.7,0.2,0.2,0.9,-0.05,0.572,0.19597681565767378,0.08792898545575631,0.08700888469389571
ap_only,3,52,1yr,0.7,0.2,0.2,0.9,0.05,0.201,0.0810272334901979,0.06963663432735537,0.06839726302070775
ap_only,3,52,1yr,0.7,0.2,0.25,0.5,-0.05,0.958,0.2251865339399115,0.05917004280737446,0.059790542806118015
ap_only,3,52,1yr,0.7,0.2,0.2,0.5,0.05,0.87,0.16349653681414653,0.052738761634582784,0.05215538501997891
ap_only,3,52,1yr,0.7,0.2,0.2,0.7,0.05,0.661,0.15076205903202325,0.06238558110037095,0.061536614013246844
ap_only,3,52,1yr,0.7,0.2,0.25,0.5,0.0,0.948,0.21067319805569956,0.05691483445598211,0.0575949493302383
ap_only,3,52,1yr,0.7,0.2,0.25,0.7,-0.05,0.885,0.23200892598250641,0.07101171080992731,0.07123836330615038
ap_only,3,52,1yr,0.7,0.2,0.25,0.7,0.0,0.861,0.20697529328912986,0.06773990363891128,0.06558558264375101
ap_only,3,52,1yr,0.7,0.2,0.25,0.9,-0.05,0.782,0.24273325025417516,0.08708356808503703,0.08585830521842931
ap_only,3,52,1yr,0.7,0.2,0.3,0.5,-0.05,0.991,0.2630517156219759,0.059569627357440716,0.058620750069281136
ap_only,3,52,1yr,0.7,0.2,0.25,0.9,0.05,0.26,0.09615670461694477,0.06970144331866752,0.07011188815309014
ap_only,3,52,1yr,0.7,0.2,0.3,0.5,0.0,0.986,0.2418203842578629,0.05782695506666883,0.0578135530111944
ap_only,3,52,1yr,0.7,0.2,0.3,0.5,0.05,0.976,0.21673529899656352,0.054582630707249946,0.05265310379905225
ap_only,3,52,1yr,0.7,0.2,0.3,0.7,-0.05,0.956,0.2687491300185496,0.0707786366853388,0.07267504885164612
ap_only,3,52,1yr,0.7,0.2,0.3,0.7,0.05,0.864,0.1991813255850651,0.06377080780004167,0.06397995535259234
ap_only,3,52,1yr,0.7,0.2,0.3,0.7,0.0,0.916,0.2362392100943259,0.06814447283555011,0.06954422776565639
ap_only,3,52,1yr,0.7,0.2,0.3,0.9,-0.05,0.903,0.2864182239615991,0.08606533337766754,0.08609097077108292
ap_only,3,52,1yr,0.7,0.2,0.3,0.9,0.05,0.277,0.09922297498530655,0.07050781801836867,0.06898175323014834
ap_only,3,52,1yr,0.7,0.2,0.3,0.9,0.0,0.783,0.2230544665597179,0.07976476653827203,0.07874689341051391
ap_only,3,52,1yr,0.7,0.2,0.4,0.5,0.0,0.997,0.28114830653195527,0.05976992286062075,0.06095633786461398
ap_only,3,52,1yr,0.7,0.2,0.4,0.5,-0.05,1.0,0.31491670614051087,0.06144618165464995,0.06310892297582925
ap_only,3,52,1yr,0.7,0.2,0.4,0.7,0.05,0.922,0.2231092429980884,0.06549317606825289,0.06651220049876927
ap_only,3,52,1yr,0.7,0.2,0.4,0.9,0.05,0.309,0.11016652075740117,0.07168300143444506,0.07255822684597649
ap_only,3,52,1yr,0.7,0.2,0.4,0.7,0.0,0.979,0.2816578442319816,0.06999180920455972,0.07002449172049205
ap_only,3,52,1yr,0.7,0.2,0.4,0.5,0.05,0.997,0.25313322079567235,0.05684537508352589,0.05613212326447796
ap_only,3,52,1yr,0.7,0.2,0.4,0.7,-0.05,0.994,0.32122716673588525,0.07192246490980293,0.07452303376864351
ap_only,3,52,1yr,0.7,0.2,0.4,0.9,0.0,0.868,0.2506844837643257,0.08028820029318459,0.08168733714399624
ap_only,3,52,1yr,0.7,0.2,0.4,0.9,-0.05,0.981,0.3577185126165304,0.08526753345274739,0.08372501215661315
ap_only,3,78,1.5yr,0.3,0.1,0.02,0.9,-0.05,0.059,0.012921106788223849,0.06953957347969601,0.07083722401904394
ap_only,3,78,1.5yr,0.3,0.1,0.02,0.9,0.0,0.062,0.01994788554373053,0.08623172829392911,0.08638617640459915
ap_only,3,78,1.5yr,0.3,0.1,0.02,0.5,0.0,0.067,0.020535754607949187,0.05735619495609783,0.05777265296127322
ap_only,3,78,1.5yr,0.3,0.1,0.02,0.5,-0.05,0.062,0.0159731697254588,0.0521871815634788,0.05260699455580358
ap_only,3,78,1.5yr,0.3,0.1,0.02,0.9,0.05,0.059,0.024948191302048735,0.09098807938747203,0.08875232255612513
ap_only,3,78,1.5yr,0.3,0.1,0.05,0.9,-0.05,0.072,0.033008260127528825,0.0693886906725326,0.06999109403333266
ap_only,3,78,1.5yr,0.3,0.1,0.02,0.7,0.0,0.063,0.019159772004663986,0.06946706208050307,0.07130495944679913
ap_only,3,78,1.5yr,0.3,0.1,0.02,0.5,0.05,0.065,0.017292194771428522,0.060340100851088194,0.06205105689446992
ap_only,3,78,1.5yr,0.3,0.1,0.02,0.7,-0.05,0.058,0.026522169699987594,0.06301371717382888,0.05996819245069137
ap_only,3,78,1.5yr,0.3,0.1,0.05,0.5,0.0,0.15,0.052773888575236856,0.05712184211551609,0.05571720787209315
ap_only,3,78,1.5yr,0.3,0.1,0.08,0.5,-0.05,0.339,0.08055853101647165,0.052316992379581415,0.052443354910092804
ap_only,3,78,1.5yr,0.3,0.1,0.05,0.7,-0.05,0.12,0.049082258449890295,0.06270625096988158,0.06332475481552964
ap_only,3,78,1.5yr,0.3,0.1,0.05,0.5,-0.05,0.16,0.05161209038316363,0.052681894408412276,0.05274098697836831
ap_only,3,78,1.5yr,0.3,0.1,0.08,0.5,0.0,0.279,0.08019382425159438,0.05716636485483592,0.058003306276330525
ap_only,3,78,1.5yr,0.3,0.1,0.02,0.7,0.05,0.049,0.012967393308092554,0.0735420738139744,0.0739697954774789
ap_only,3,78,1.5yr,0.3,0.1,0.08,0.9,-0.05,0.113,0.05937788578077586,0.07027228159614203,0.06772920584769199
ap_only,3,78,1.5yr,0.3,0.1,0.05,0.5,0.05,0.126,0.05025586790908137,0.06003086150499934,0.06016330437094632
ap_only,3,78,1.5yr,0.3,0.1,0.05,0.7,0.05,0.107,0.050797542336470956,0.07337004472752158,0.0763467532159171
ap_only,3,78,1.5yr,0.3,0.1,0.05,0.7,0.0,0.107,0.05004842316485512,0.0694718564692118,0.07042946798131407
ap_only,3,78,1.5yr,0.3,0.1,0.08,0.9,0.0,0.154,0.08218083923670577,0.08665846068517168,0.08450649430129037
ap_only,3,78,1.5yr,0.3,0.1,0.08,0.7,0.0,0.198,0.07964683355115182,0.06916376165748478,0.06935563467590042
ap_only,3,78,1.5yr,0.3,0.1,0.05,0.9,0.05,0.071,0.043832396858069916,0.09064712352571164,0.09253903223209244
ap_only,3,78,1.5yr,0.3,0.1,0.05,0.9,0.0,0.081,0.04899769705772228,0.08617964107041926,0.08685978503727713
ap_only,3,78,1.5yr,0.3,0.1,0.08,0.5,0.05,0.24,0.07777721293930817,0.06033004219959109,0.06250839262449712
ap_only,3,78,1.5yr,0.3,0.1,0.08,0.9,0.05,0.116,0.07884876076778101,0.09114214883678104,0.08852302134696782
ap_only,3,78,1.5yr,0.3,0.1,0.08,0.7,-0.05,0.24,0.08064786210950851,0.06284887834855894,0.06218274152401253
ap_only,3,78,1.5yr,0.3,0.1,0.1,0.5,0.05,0.384,0.10336559174826146,0.060488948619183004,0.06118795648553645
ap_only,3,78,1.5yr,0.3,0.1,0.1,0.5,0.0,0.382,0.0984809134714745,0.057233695682963645,0.05761711286118164
ap_only,3,78,1.5yr,0.3,0.1,0.1,0.5,-0.05,0.426,0.09865643589840412,0.052728102027215354,0.05361678219183243
ap_only,3,78,1.5yr,0.3,0.1,0.08,0.7,0.05,0.203,0.08427540471344809,0.0733550436812973,0.07314947223953376
ap_only,3,78,1.5yr,0.3,0.1,0.1,0.7,-0.05,0.333,0.09879793150396304,0.06281966556579921,0.06294955382138757
ap_only,3,78,1.5yr,0.3,0.1,0.1,0.7,0.05,0.271,0.10241931586503995,0.0732744217293118,0.07128946939920684
ap_only,3,78,1.5yr,0.3,0.1,0.1,0.7,0.0,0.307,0.10283643477158105,0.06942733642699528,0.07141738745277143
ap_only,3,78,1.5yr,0.3,0.1,0.1,0.9,-0.05,0.161,0.07467493664240477,0.07090308179001972,0.06801481986150705
ap_only,3,78,1.5yr,0.3,0.1,0.1,0.9,0.0,0.221,0.10331886729265816,0.08649033224747624,0.08500406065629619
ap_only,3,78,1.5yr,0.3,0.1,0.1,0.9,0.05,0.191,0.09882045013954575,0.09034149129004694,0.08904202559720932
ap_only,3,78,1.5yr,0.3,0.1,0.12,0.5,-0.05,0.587,0.11921450293269283,0.05257226673043173,0.05428491364752779
ap_only,3,78,1.5yr,0.3,0.1,0.12,0.5,0.0,0.539,0.12192466987774306,0.056979768728344385,0.05822743434687514
ap_only,3,78,1.5yr,0.3,0.1,0.12,0.9,-0.05,0.246,0.0926286449476479,0.07146449247803424,0.07108941501889578
ap_only,3,78,1.5yr,0.3,0.1,0.12,0.7,-0.05,0.471,0.1211371367350199,0.06283191606508035,0.06399814504421925
ap_only,3,78,1.5yr,0.3,0.1,0.12,0.9,0.0,0.25,0.11571335240592157,0.08686230447835791,0.08666902742441074
ap_only,3,78,1.5yr,0.3,0.1,0.12,0.5,0.05,0.501,0.12220190813617544,0.060144972893713386,0.06347097142620765
ap_only,3,78,1.5yr,0.3,0.1,0.12,0.7,0.0,0.396,0.11844895732002667,0.06935164640432669,0.06947128628900079
ap_only,3,78,1.5yr,0.3,0.1,0.12,0.7,0.05,0.357,0.12428024440612209,0.07380018670623112,0.07242959819945037
ap_only,3,78,1.5yr,0.3,0.1,0.12,0.9,0.05,0.262,0.11905916775538129,0.08986364862043965,0.09434969424312001
ap_only,3,78,1.5yr,0.3,0.1,0.15,0.5,-0.05,0.787,0.14864030064098596,0.05251619261927236,0.05290926545870328
ap_only,3,78,1.5yr,0.3,0.1,0.15,0.5,0.05,0.673,0.1506369250787874,0.06060330435625047,0.060952316010903805
ap_only,3,78,1.5yr,0.3,0.1,0.15,0.5,0.0,0.734,0.15162785425522857,0.057513219660076005,0.05717898556089441
ap_only,3,78,1.5yr,0.3,0.1,0.15,0.9,-0.05,0.326,0.11437472165968836,0.07201145081682456,0.07272916567199018
ap_only,3,78,1.5yr,0.3,0.1,0.15,0.9,0.0,0.386,0.14843618153500215,0.08713131521306515,0.08840875018805235
ap_only,3,78,1.5yr,0.3,0.1,0.15,0.7,-0.05,0.671,0.15213979609741932,0.06295096358159909,0.06267183189842439
ap_only,3,78,1.5yr,0.3,0.1,0.15,0.7,0.0,0.553,0.14865098708584498,0.06956377023890625,0.07026944065827852
ap_only,3,78,1.5yr,0.3,0.1,0.15,0.7,0.05,0.53,0.15563871311628158,0.0733914916439806,0.07705063548033722
ap_only,3,78,1.5yr,0.3,0.1,0.15,0.9,0.05,0.348,0.14292318550079255,0.08969070141994717,0.08917885038719481
ap_only,3,78,1.5yr,0.3,0.1,0.2,0.5,-0.05,0.949,0.19911688910871947,0.052932208584469065,0.05184595128757357
ap_only,3,78,1.5yr,0.3,0.1,0.2,0.9,-0.05,0.577,0.1608822602001022,0.07282624040733052,0.07252580304237818
ap_only,3,78,1.5yr,0.3,0.1,0.2,0.9,0.0,0.597,0.19906995397638444,0.087588797132112,0.08737755729889116
ap_only,3,78,1.5yr,0.3,0.1,0.2,0.7,-0.05,0.859,0.19936692071246825,0.06302603897463542,0.06521724513092174
ap_only,3,78,1.5yr,0.3,0.1,0.2,0.7,0.0,0.78,0.20049841719278327,0.06958178158945647,0.07054470130212892
ap_only,3,78,1.5yr,0.3,0.1,0.2,0.5,0.0,0.931,0.2002846756992048,0.05726370075839566,0.05830191334481179
ap_only,3,78,1.5yr,0.3,0.1,0.2,0.7,0.05,0.723,0.19608682485797527,0.07377041671372231,0.07873404015373907
ap_only,3,78,1.5yr,0.3,0.1,0.25,0.9,-0.05,0.787,0.21190245934960406,0.07399764869199504,0.07556685867936808
ap_only,3,78,1.5yr,0.3,0.1,0.2,0.9,0.05,0.573,0.1970540953700289,0.08894260444865797,0.08642895005664439
ap_only,3,78,1.5yr,0.3,0.1,0.2,0.5,0.05,0.897,0.2001742168631619,0.06025068299356669,0.059840245331112596
ap_only,3,78,1.5yr,0.3,0.1,0.25,0.7,-0.05,0.965,0.25021011473349436,0.06326847870087102,0.06519126658278383
ap_only,3,78,1.5yr,0.3,0.1,0.25,0.5,0.05,0.986,0.24691273876940653,0.06014109629943613,0.060059903868992244
ap_only,3,78,1.5yr,0.3,0.1,0.25,0.9,0.05,0.759,0.23930095343811272,0.08829669647256304,0.08737612343661409
ap_only,3,78,1.5yr,0.3,0.1,0.25,0.5,0.0,0.989,0.24935917162914115,0.057080097036130525,0.056460726780876616
ap_only,3,78,1.5yr,0.3,0.1,0.25,0.5,-0.05,0.997,0.24949462082199453,0.052691233418127724,0.05221670711106936
ap_only,3,78,1.5yr,0.3,0.1,0.25,0.7,0.05,0.923,0.25170622209154603,0.07325333356481102,0.07375469895146163
ap_only,3,78,1.5yr,0.3,0.1,0.25,0.7,0.0,0.947,0.25196673540184866,0.0696044634694371,0.06805677014436516
ap_only,3,78,1.5yr,0.3,0.1,0.3,0.5,0.05,0.998,0.30093784624388825,0.060197166108352615,0.060741573287450334
ap_only,3,78,1.5yr,0.3,0.1,0.3,0.5,-0.05,0.999,0.2989650845388422,0.05286543214665015,0.05276806631523195
ap_only,3,78,1.5yr,0.3,0.1,0.25,0.9,0.0,0.782,0.2473577635145543,0.08686106587731943,0.08785390202632215
ap_only,3,78,1.5yr,0.3,0.1,0.3,0.7,-0.05,0.993,0.29928083075266865,0.06339642953012234,0.06345774013776888
ap_only,3,78,1.5yr,0.3,0.1,0.3,0.9,-0.05,0.941,0.2632438750146758,0.0750143051210016,0.07369598816520595
ap_only,3,78,1.5yr,0.3,0.1,0.3,0.9,0.0,0.924,0.3042460920061794,0.0863620600776286,0.08693145786712202
ap_only,3,78,1.5yr,0.3,0.1,0.3,0.7,0.0,0.984,0.3020955679429654,0.06917822209198789,0.07202445483015266
ap_only,3,78,1.5yr,0.3,0.1,0.3,0.5,0.0,1.0,0.3003930116382439,0.057098467610917546,0.057619114435832904
ap_only,3,78,1.5yr,0.3,0.1,0.3,0.9,0.05,0.89,0.2833482387881405,0.08699764272228293,0.08622922398929149
ap_only,3,78,1.5yr,0.3,0.1,0.3,0.7,0.05,0.98,0.300877973395057,0.072977128324637,0.07274686460439973
ap_only,3,78,1.5yr,0.3,0.1,0.4,0.5,-0.05,1.0,0.39782995625022927,0.05261685129490338,0.052335201295615884
ap_only,3,78,1.5yr,0.3,0.1,0.4,0.5,0.0,1.0,0.4004655868286892,0.05728339339591943,0.056822273983319155
ap_only,3,78,1.5yr,0.3,0.1,0.4,0.5,0.05,1.0,0.3999380251492501,0.06012164848316606,0.060857317336593796
ap_only,3,78,1.5yr,0.3,0.1,0.4,0.7,-0.05,1.0,0.3990183598589082,0.06310984329255209,0.06475913476631852
ap_only,3,78,1.5yr,0.3,0.1,0.4,0.9,-0.05,0.997,0.36603431554718435,0.07597777169865658,0.07636630116537049
ap_only,3,78,1.5yr,0.3,0.1,0.4,0.7,0.0,1.0,0.40108096266499227,0.06891182365172815,0.0692780325860573
ap_only,3,78,1.5yr,0.3,0.1,0.4,0.9,0.05,0.977,0.34311039629428863,0.08662212701705826,0.0854003172763997
ap_only,3,78,1.5yr,0.3,0.1,0.4,0.9,0.0,0.996,0.3978508079164071,0.08621361023119212,0.08356009908975416
ap_only,3,78,1.5yr,0.3,0.2,0.02,0.5,-0.05,0.057,0.02015771028280332,0.05131631121484857,0.05144334963527309
ap_only,3,78,1.5yr,0.3,0.1,0.4,0.7,0.05,0.999,0.39900638355050144,0.07231916382055958,0.06993189245031346
ap_only,3,78,1.5yr,0.3,0.2,0.02,0.5,0.0,0.059,0.0201989708414701,0.0557869979471584,0.05450460743858337
ap_only,3,78,1.5yr,0.3,0.2,0.02,0.5,0.05,0.072,0.020711600258749536,0.058331695617574085,0.05934510631057277
ap_only,3,78,1.5yr,0.3,0.2,0.02,0.7,-0.05,0.063,0.01703574001000805,0.06177534760809032,0.06203072612044483
ap_only,3,78,1.5yr,0.3,0.2,0.02,0.7,0.05,0.046,0.021629665308394243,0.07092011086447059,0.06989027780417133
ap_only,3,78,1.5yr,0.3,0.2,0.02,0.7,0.0,0.078,0.0249884926163056,0.0670813614186894,0.07055505735303684
ap_only,3,78,1.5yr,0.3,0.2,0.02,0.9,-0.05,0.047,0.008951266911293804,0.07119691892176706,0.07047445396166187
ap_only,3,78,1.5yr,0.3,0.2,0.02,0.9,0.0,0.051,0.02042107734566361,0.08355106270456417,0.08035310821193127
ap_only,3,78,1.5yr,0.3,0.2,0.05,0.5,-0.05,0.13,0.04716528244105359,0.05157602108453847,0.05148757669787825
ap_only,3,78,1.5yr,0.3,0.2,0.02,0.9,0.05,0.064,0.01865564539117662,0.08715093707772606,0.08658922381809211
ap_only,3,78,1.5yr,0.3,0.2,0.05,0.5,0.0,0.139,0.05106087836290038,0.05578507772105026,0.0564985561062199
ap_only,3,78,1.5yr,0.3,0.2,0.05,0.9,-0.05,0.062,0.0337971091657534,0.07108186236258231,0.06915503546632983
ap_only,3,78,1.5yr,0.3,0.2,0.05,0.7,-0.05,0.122,0.0468451037325088,0.061018852182646896,0.06294798686855266
ap_only,3,78,1.5yr,0.3,0.2,0.05,0.5,0.05,0.128,0.05139449028169758,0.05829327381626557,0.05836388972233513
