mode,n_measurements,study_end_week,duration_label,mu_baseline,sigma_baseline,target_att,rho,h_init,power,mean_att,mean_se,sd_att
pooled,2,52,1yr,0.3,0.2,0.1,0.9,0.05,0.277,0.09364803954365596,0.06809264905018572,0.06644036550909392
pooled,2,52,1yr,0.3,0.2,0.12,0.7,0.0,0.511,0.11805926471287856,0.0589751662985226,0.05938157392951964
pooled,2,52,1yr,0.3,0.2,0.12,0.7,0.05,0.511,0.12116901188718206,0.061383210698894325,0.06304997122252452
pooled,2,52,1yr,0.3,0.2,0.2,0.7,-0.05,0.94,0.19686337913322585,0.054708031584161224,0.05310043007473168
pooled,2,52,1yr,0.3,0.2,0.1,0.7,-0.05,0.414,0.09632410955853589,0.05417580564135047,0.05470537252462551
pooled,2,52,1yr,0.3,0.2,0.2,0.5,0.05,0.967,0.1972080688517842,0.05166780007264799,0.050372576270276886
pooled,2,52,1yr,0.3,0.2,0.2,0.9,0.05,0.72,0.17656192510024368,0.06765145554261033,0.06986612446244504
pooled,2,52,1yr,0.3,0.2,0.08,0.7,-0.05,0.285,0.07737026519602924,0.05424381554410613,0.05215113443216823
pooled,2,52,1yr,0.3,0.2,0.15,0.5,0.0,0.838,0.15010155277976317,0.049755089129395864,0.050286942748370846
pooled,2,52,1yr,0.3,0.2,0.08,0.9,0.0,0.219,0.08181653270242083,0.06596896161246298,0.06592025717587874
pooled,2,52,1yr,0.3,0.2,0.15,0.5,-0.05,0.891,0.148071628056608,0.046609582524954875,0.04533875507713846
pooled,2,52,1yr,0.3,0.2,0.25,0.5,-0.05,0.999,0.24622861433859627,0.046665583130355015,0.04786918492191963
pooled,2,52,1yr,0.3,0.2,0.08,0.5,0.05,0.336,0.07860999583770574,0.05150081419620507,0.05264027952320157
pooled,2,52,1yr,0.3,0.2,0.15,0.9,0.0,0.6,0.15010285664038817,0.06657286343943979,0.06832086410431892
pooled,2,52,1yr,0.3,0.2,0.12,0.5,0.05,0.613,0.11904116034231184,0.05189820013239821,0.05237973717850692
pooled,2,52,1yr,0.3,0.2,0.12,0.5,-0.05,0.692,0.11754891109706966,0.04662228300361394,0.04812007198548553
pooled,2,52,1yr,0.3,0.2,0.1,0.5,0.05,0.5,0.10171970683378384,0.05168130450611149,0.05379538538150161
pooled,2,52,1yr,0.3,0.2,0.25,0.5,0.05,0.996,0.24980575369828897,0.051773156991271455,0.053335970623557036
pooled,2,52,1yr,0.3,0.2,0.25,0.5,0.0,0.998,0.24761251146736768,0.04934473914225458,0.05093791687709575
pooled,2,52,1yr,0.3,0.2,0.15,0.5,0.05,0.808,0.15042744955288634,0.051743623231583276,0.052453895197122145
pooled,2,52,1yr,0.3,0.2,0.12,0.5,0.0,0.64,0.11899858063244846,0.04960243540639988,0.05159573127919045
pooled,2,52,1yr,0.3,0.2,0.15,0.7,0.0,0.719,0.15120073836253017,0.0587390518730385,0.0596372095137641
pooled,2,52,1yr,0.3,0.2,0.1,0.5,-0.05,0.56,0.0998439857601028,0.04621576956416602,0.047682322168089694
pooled,2,52,1yr,0.3,0.2,0.1,0.7,0.05,0.346,0.09884688389379397,0.06156664366104067,0.06037034273677276
pooled,2,52,1yr,0.3,0.2,0.12,0.9,-0.05,0.345,0.08979724468266094,0.056316608256915486,0.05844796867500057
pooled,2,52,1yr,0.3,0.2,0.1,0.9,-0.05,0.279,0.0766179921371482,0.05582199941967632,0.0560881639790797
pooled,2,52,1yr,0.3,0.2,0.1,0.9,0.0,0.306,0.09820052281148207,0.06605970590112137,0.06653433884197528
pooled,2,52,1yr,0.3,0.2,0.08,0.7,0.05,0.252,0.08265983709733243,0.061781663824875994,0.06135800046570582
pooled,2,52,1yr,0.3,0.2,0.2,0.7,0.05,0.877,0.19662969701627203,0.06134604660850187,0.06384414207682688
pooled,2,52,1yr,0.3,0.2,0.1,0.5,0.0,0.504,0.09962376461161782,0.04953061870737832,0.049288141941324755
pooled,2,52,1yr,0.3,0.2,0.2,0.9,-0.05,0.811,0.16468111979866495,0.05788375081883951,0.059211090458738624
pooled,2,52,1yr,0.3,0.2,0.12,0.7,-0.05,0.56,0.11648788104196839,0.05443865195735323,0.05390134412402029
pooled,2,52,1yr,0.3,0.2,0.1,0.7,0.0,0.404,0.10149836094963469,0.058462692379455894,0.05730183130582138
pooled,2,52,1yr,0.3,0.2,0.25,0.7,-0.05,0.984,0.24148963195916118,0.05490467003817872,0.05639415562910566
pooled,2,52,1yr,0.3,0.2,0.25,0.7,0.0,0.986,0.24680277038197992,0.058857785434105435,0.058843975003452696
pooled,2,52,1yr,0.3,0.2,0.25,0.9,-0.05,0.949,0.2126363692876388,0.058794385028232594,0.06036400231750074
pooled,2,52,1yr,0.3,0.2,0.25,0.9,0.05,0.9,0.22030965784696316,0.06727308358493285,0.06963658778909344
pooled,2,52,1yr,0.3,0.2,0.25,0.7,0.05,0.975,0.2479125420386609,0.0609723435957082,0.06126752435078916
pooled,2,52,1yr,0.3,0.2,0.3,0.7,-0.05,0.996,0.2933139621794737,0.054720381888884805,0.05611260351805264
pooled,2,52,1yr,0.3,0.2,0.25,0.9,0.0,0.954,0.24542119353754066,0.06653224143565346,0.06484755449767697
pooled,2,52,1yr,0.3,0.2,0.3,0.5,0.0,1.0,0.2988878662432983,0.04937389126040418,0.0496392879430762
pooled,2,52,1yr,0.3,0.2,0.3,0.7,0.05,0.996,0.2908979791440307,0.060620289596405384,0.06306152357361558
pooled,2,52,1yr,0.3,0.2,0.4,0.5,0.0,1.0,0.39416025894129736,0.04933789849279595,0.050111933677810194
pooled,2,52,1yr,0.3,0.2,0.3,0.7,0.0,0.999,0.2946489766502668,0.058579981182918434,0.059498380788967416
pooled,2,52,1yr,0.3,0.2,0.3,0.9,0.0,0.994,0.292820989821643,0.06602759871203806,0.06420348284360611
pooled,2,52,1yr,0.3,0.2,0.3,0.5,0.05,1.0,0.29591932448822833,0.05149841260809306,0.052599974850074796
pooled,2,52,1yr,0.3,0.2,0.4,0.9,0.0,1.0,0.37453618736301525,0.06578212680968556,0.06765471464264126
pooled,2,52,1yr,0.3,0.2,0.3,0.9,0.05,0.958,0.24713742691789126,0.06710763668839445,0.06657457685696336
pooled,2,52,1yr,0.3,0.2,0.4,0.9,0.05,0.986,0.29276511239853287,0.06762365137187064,0.06644788644405078
pooled,2,52,1yr,0.3,0.2,0.4,0.7,0.0,1.0,0.3893846733868629,0.05809760065489464,0.058273479512105784
pooled,2,52,1yr,0.3,0.2,0.4,0.9,-0.05,1.0,0.36201002542183075,0.060135573521310666,0.060839479434918006
pooled,2,52,1yr,0.3,0.2,0.3,0.9,-0.05,0.995,0.26324005315393934,0.0593286990558658,0.06110253736363457
pooled,2,52,1yr,0.3,0.2,0.4,0.5,-0.05,1.0,0.39279275813751086,0.046429796285883285,0.04659005970078842
pooled,2,52,1yr,0.5,0.1,0.02,0.5,0.0,0.056,0.017857372457202692,0.055450969003254365,0.05408559822686137
pooled,2,52,1yr,0.5,0.1,0.02,0.9,-0.05,0.062,0.01958687875973379,0.06787496835117421,0.06863970266066335
pooled,2,52,1yr,0.3,0.2,0.3,0.5,-0.05,1.0,0.29438092384774733,0.04642012283630149,0.047211076447056896
pooled,2,52,1yr,0.5,0.1,0.02,0.9,0.0,0.066,0.018403794476262187,0.07312672431901104,0.0752897546729636
pooled,2,52,1yr,0.3,0.2,0.4,0.7,0.05,1.0,0.3796735716046432,0.060467742264865294,0.060366932710541506
pooled,2,52,1yr,0.3,0.2,0.4,0.7,-0.05,1.0,0.389601020868375,0.0545895565116332,0.05657068276873466
pooled,2,52,1yr,0.3,0.2,0.4,0.5,0.05,1.0,0.3889189842848601,0.0513182432612205,0.05035864729827094
pooled,2,52,1yr,0.5,0.1,0.02,0.7,0.05,0.063,0.015998210745282553,0.06457983308155263,0.06503251781341858
pooled,2,52,1yr,0.5,0.1,0.02,0.9,0.05,0.064,0.01791122512894717,0.06723253252810324,0.06859340827207418
pooled,2,52,1yr,0.5,0.1,0.02,0.5,-0.05,0.061,0.02175191345412118,0.055146614807101035,0.0538034971674412
pooled,2,52,1yr,0.5,0.1,0.02,0.7,-0.05,0.059,0.021012835949098387,0.06490543464222122,0.06322547834971212
pooled,2,52,1yr,0.5,0.1,0.05,0.5,0.0,0.144,0.050450719089811635,0.05543564106743189,0.05570877553270729
pooled,2,52,1yr,0.5,0.1,0.02,0.5,0.05,0.06,0.021039478506345737,0.05499902848531085,0.05301188122099556
pooled,2,52,1yr,0.5,0.1,0.02,0.7,0.0,0.07,0.020336325647138106,0.06564483359805255,0.06671721563378993
pooled,2,52,1yr,0.5,0.1,0.05,0.5,0.05,0.134,0.047560537885406866,0.054791024442430426,0.05383897181451722
pooled,2,52,1yr,0.5,0.1,0.05,0.7,-0.05,0.153,0.05227781223240949,0.06464553536817359,0.06830164986121873
pooled,2,52,1yr,0.5,0.1,0.05,0.5,-0.05,0.14,0.04941150231472646,0.05485722846283399,0.05419129171889403
pooled,2,52,1yr,0.5,0.1,0.05,0.7,0.0,0.126,0.048437040339870306,0.06540429421783257,0.06864427753521767
pooled,2,52,1yr,0.5,0.1,0.05,0.9,-0.05,0.116,0.04837856382819129,0.06812530617951182,0.07016975221211885
pooled,2,52,1yr,0.5,0.1,0.05,0.9,0.0,0.11,0.05036352018651484,0.07306242695778618,0.07290821787663834
pooled,2,52,1yr,0.5,0.1,0.05,0.7,0.05,0.121,0.04912485319198124,0.06450054911102066,0.06458482935618287
pooled,2,52,1yr,0.5,0.1,0.05,0.9,0.05,0.122,0.04694486710070014,0.06629767493483667,0.06795450040443238
pooled,2,52,1yr,0.5,0.1,0.08,0.5,-0.05,0.283,0.07800894547150088,0.05506698926351701,0.05426212378727726
pooled,2,52,1yr,0.5,0.1,0.08,0.7,-0.05,0.216,0.07625431416826536,0.06491314832965606,0.06602367439678376
pooled,2,52,1yr,0.5,0.1,0.08,0.5,0.0,0.275,0.0770202351619046,0.05554222551297164,0.055579994190716554
pooled,2,52,1yr,0.5,0.1,0.08,0.5,0.05,0.281,0.07633718489609283,0.054878194456487596,0.05304027610417589
pooled,2,52,1yr,0.5,0.1,0.08,0.7,0.0,0.241,0.0841727524907042,0.06548703925275032,0.06695023789672484
pooled,2,52,1yr,0.5,0.1,0.08,0.7,0.05,0.215,0.07519237207304089,0.06422396811478248,0.06557136012404001
pooled,2,52,1yr,0.5,0.1,0.08,0.9,0.0,0.176,0.07675258610416666,0.07303377807022561,0.07302191114179778
pooled,2,52,1yr,0.5,0.1,0.08,0.9,-0.05,0.196,0.07883971858099711,0.06876303736623576,0.0675894564461016
pooled,2,52,1yr,0.5,0.1,0.08,0.9,0.05,0.205,0.07414372651240468,0.06588251868719538,0.06755840064801058
pooled,2,52,1yr,0.5,0.1,0.1,0.9,-0.05,0.271,0.0989737492994527,0.06868663700322082,0.06844938937424073
pooled,2,52,1yr,0.5,0.1,0.1,0.5,0.05,0.424,0.09964474003648034,0.05466336549407269,0.05342456615773725
pooled,2,52,1yr,0.5,0.1,0.1,0.7,0.05,0.375,0.10395075474809265,0.06418084565924431,0.06346312517023582
pooled,2,52,1yr,0.5,0.1,0.1,0.7,0.0,0.303,0.09661775599870401,0.06556481518045469,0.06802079236249149
pooled,2,52,1yr,0.5,0.1,0.1,0.5,0.0,0.422,0.09934821486486158,0.055374952339161364,0.05434257084483842
pooled,2,52,1yr,0.5,0.1,0.1,0.5,-0.05,0.445,0.1018627521734475,0.05497529815284903,0.05465181914891261
pooled,2,52,1yr,0.5,0.1,0.12,0.9,0.05,0.343,0.10323653858472573,0.0653885933161935,0.06539422574494755
pooled,2,52,1yr,0.5,0.1,0.1,0.9,0.05,0.248,0.08380376961744797,0.06567276127653847,0.0683305270888934
pooled,2,52,1yr,0.5,0.1,0.1,0.9,0.0,0.256,0.09526415932203333,0.07270318523115132,0.07182735605404855
pooled,2,52,1yr,0.5,0.1,0.12,0.7,0.0,0.417,0.11722620785019881,0.06506872152179496,0.0663594819242393
pooled,2,52,1yr,0.5,0.1,0.12,0.7,-0.05,0.454,0.1202054158045151,0.0645223667218598,0.06447683510795853
pooled,2,52,1yr,0.5,0.1,0.1,0.7,-0.05,0.317,0.09718021362716792,0.0645789211088773,0.06438305766500604
pooled,2,52,1yr,0.5,0.1,0.12,0.5,-0.05,0.546,0.11684791162254447,0.05462337559508505,0.05487565373146168
pooled,2,52,1yr,0.5,0.1,0.12,0.9,0.0,0.371,0.12045056269053575,0.07246687358210718,0.07231409410583224
pooled,2,52,1yr,0.5,0.1,0.12,0.9,-0.05,0.401,0.12023774575724852,0.06899740430299697,0.07120066086330588
pooled,2,52,1yr,0.5,0.1,0.12,0.5,0.0,0.577,0.12142179581427757,0.055511433338412505,0.05606214638828903
pooled,2,52,1yr,0.5,0.1,0.15,0.9,-0.05,0.554,0.14890563666568987,0.0695762008601182,0.06932543661493092
pooled,2,52,1yr,0.5,0.1,0.12,0.5,0.05,0.594,0.1238402876457558,0.05461865332367158,0.05393735735739736
pooled,2,52,1yr,0.5,0.1,0.12,0.7,0.05,0.473,0.1215274745230317,0.06395491072958621,0.0641248540223613
pooled,2,52,1yr,0.5,0.1,0.15,0.5,0.05,0.789,0.14978555707870664,0.05450991599353686,0.05400606409337455
pooled,2,52,1yr,0.5,0.1,0.15,0.9,0.05,0.451,0.1219496546867819,0.06509152504202972,0.06589230640384042
pooled,2,52,1yr,0.5,0.1,0.15,0.7,-0.05,0.621,0.14741928216000322,0.06448615365155524,0.06388551533949881
pooled,2,52,1yr,0.5,0.1,0.15,0.5,-0.05,0.762,0.14837300299071496,0.054931274292911995,0.05565344955203243
pooled,2,52,1yr,0.5,0.1,0.15,0.9,0.0,0.527,0.14803832459289384,0.07213578217545533,0.07117239003403011
pooled,2,52,1yr,0.5,0.1,0.15,0.7,0.0,0.633,0.15013449714223343,0.06504455350127512,0.06408172900509874
pooled,2,52,1yr,0.5,0.1,0.15,0.7,0.05,0.632,0.147601438182178,0.06374167216957208,0.06461476087264735
pooled,2,52,1yr,0.5,0.1,0.2,0.5,0.0,0.941,0.19972526920099018,0.05497721103634643,0.05668108131494094
pooled,2,52,1yr,0.5,0.1,0.2,0.5,-0.05,0.959,0.20132505164783873,0.05485009167910924,0.05407722652883575
pooled,2,52,1yr,0.5,0.1,0.15,0.5,0.0,0.753,0.1506416331242789,0.055167647201277405,0.05590644765128025
pooled,2,52,1yr,0.5,0.1,0.2,0.5,0.05,0.958,0.19840292945323615,0.05425130861869944,0.053947257829869415
pooled,2,52,1yr,0.5,0.1,0.2,0.7,-0.05,0.842,0.1938135573686547,0.06455286386411012,0.06601854936301416
pooled,2,52,1yr,0.5,0.1,0.2,0.9,-0.05,0.812,0.20112768945261097,0.06952959093308647,0.07055694047339987
pooled,2,52,1yr,0.5,0.1,0.2,0.7,0.0,0.849,0.20071165310190411,0.06485888699194613,0.0674453030185771
pooled,2,52,1yr,0.5,0.1,0.2,0.7,0.05,0.871,0.19861837711521457,0.06342195472241369,0.06468485380040785
pooled,2,52,1yr,0.5,0.1,0.2,0.9,0.0,0.771,0.19905664691893424,0.07145536219000426,0.07491996110069243
pooled,2,52,1yr,0.5,0.1,0.2,0.9,0.05,0.665,0.1533188154934931,0.06505202886950862,0.06320543136648303
pooled,2,52,1yr,0.5,0.1,0.25,0.7,0.0,0.971,0.24816097206424934,0.06434924518649073,0.06440527217085167
pooled,2,52,1yr,0.5,0.1,0.25,0.5,-0.05,0.997,0.25048843918584907,0.054582972531002576,0.05394904171401546
pooled,2,52,1yr,0.5,0.1,0.25,0.5,0.0,0.995,0.2507871058966547,0.05492942292691693,0.05597539058831722
pooled,2,52,1yr,0.5,0.1,0.25,0.5,0.05,0.995,0.24789496161608157,0.054079458500739176,0.05495636061061474
pooled,2,52,1yr,0.5,0.1,0.25,0.7,-0.05,0.966,0.24642763673201828,0.06413673291988048,0.06389374084186476
pooled,2,52,1yr,0.5,0.1,0.25,0.7,0.05,0.958,0.23923899176997424,0.0627761043943199,0.06334628680348613
pooled,2,52,1yr,0.5,0.1,0.25,0.9,-0.05,0.947,0.24565116276166094,0.06990709172791759,0.06941893816948866
pooled,2,52,1yr,0.5,0.1,0.25,0.9,0.0,0.935,0.2478398839432626,0.07058133030163943,0.07016336789559659
pooled,2,52,1yr,0.5,0.1,0.25,0.9,0.05,0.761,0.1729631207185378,0.0650298314487994,0.06607943951076166
pooled,2,52,1yr,0.5,0.1,0.3,0.5,-0.05,1.0,0.29819008018484283,0.05416859740291297,0.05462104156167753
pooled,2,52,1yr,0.5,0.1,0.3,0.5,0.0,1.0,0.2984722335898725,0.05431835838341196,0.05358049809860096
pooled,2,52,1yr,0.5,0.1,0.3,0.5,0.05,1.0,0.2980687021024245,0.05375218960781467,0.05588936716572457
pooled,2,52,1yr,0.5,0.1,0.3,0.9,-0.05,0.989,0.29513629574203637,0.06976341406255122,0.06649452702429595
pooled,2,52,1yr,0.5,0.1,0.3,0.7,-0.05,0.995,0.2989680638789716,0.06378174338513479,0.06487406795797541
pooled,2,52,1yr,0.5,0.1,0.3,0.7,0.0,0.997,0.2958495619894065,0.06388570466490907,0.06426127331321675
pooled,2,52,1yr,0.5,0.1,0.3,0.9,0.0,0.986,0.28768812482742273,0.06969116133094282,0.07025125276371579
pooled,2,52,1yr,0.5,0.1,0.3,0.7,0.05,0.994,0.29116314089672113,0.06228671345956951,0.06134465474433815
pooled,2,52,1yr,0.5,0.1,0.3,0.9,0.05,0.815,0.1874314760087205,0.06522928180243313,0.06503758218979637
pooled,2,52,1yr,0.5,0.1,0.4,0.7,-0.05,1.0,0.39141411653825114,0.0628432030325903,0.0638787309161152
pooled,2,52,1yr,0.5,0.1,0.4,0.5,-0.05,1.0,0.39559429931080864,0.05368294692460189,0.05264725985005363
pooled,2,52,1yr,0.5,0.1,0.4,0.7,0.0,1.0,0.3833743673163601,0.06312897513778463,0.06409209786655931
pooled,2,52,1yr,0.5,0.1,0.4,0.5,0.05,1.0,0.37682168276043976,0.05324590772813012,0.0532593072658916
pooled,2,52,1yr,0.5,0.1,0.4,0.5,0.0,1.0,0.3906298631756788,0.05405783975509016,0.055502992442282115
pooled,2,52,1yr,0.5,0.1,0.4,0.9,-0.05,1.0,0.39445154696078805,0.06873064638097529,0.0687326877483952
pooled,2,52,1yr,0.5,0.1,0.4,0.7,0.05,1.0,0.35365946287769306,0.06203472276247265,0.061243394667655736
pooled,2,52,1yr,0.5,0.1,0.4,0.9,0.0,0.999,0.3420300619116303,0.06906090633559188,0.06937313863082625
pooled,2,52,1yr,0.5,0.1,0.4,0.9,0.05,0.85,0.19772944702513373,0.0655213272348924,0.06522559520682487
pooled,2,52,1yr,0.5,0.2,0.02,0.5,0.0,0.059,0.020146534548723418,0.05239004217174838,0.0526826722869236
pooled,2,52,1yr,0.5,0.2,0.02,0.9,-0.05,0.066,0.01646940357038107,0.06472971365991671,0.06538955074059974
pooled,2,52,1yr,0.5,0.2,0.02,0.7,0.0,0.067,0.02292419306786822,0.061575431155509903,0.06197882270360231
pooled,2,52,1yr,0.5,0.2,0.02,0.5,-0.05,0.075,0.019825610026899896,0.05179253104901553,0.052040480864801744
pooled,2,52,1yr,0.5,0.2,0.02,0.9,0.0,0.059,0.01922894150549199,0.06907052882330281,0.0709060390539237
pooled,2,52,1yr,0.5,0.2,0.02,0.5,0.05,0.077,0.01997977264382732,0.05174055315132093,0.053467338522398246
pooled,2,52,1yr,0.5,0.2,0.02,0.7,-0.05,0.058,0.01700731640098048,0.06102334022879152,0.06298073675313147
pooled,2,52,1yr,0.5,0.2,0.02,0.9,0.05,0.061,0.017782630150230044,0.06406099780277408,0.06442397438509749
pooled,2,52,1yr,0.5,0.2,0.02,0.7,0.05,0.065,0.020628660454016345,0.06094563322977084,0.061605565739541616
pooled,2,52,1yr,0.5,0.2,0.05,0.5,0.05,0.178,0.0525297043525878,0.051635517325929074,0.05252288026748696
pooled,2,52,1yr,0.5,0.2,0.05,0.7,-0.05,0.141,0.04972348328111743,0.06083332616282065,0.0629059488859997
pooled,2,52,1yr,0.5,0.2,0.05,0.5,0.0,0.16,0.049102520527655874,0.05230310150537009,0.05415886445771102
pooled,2,52,1yr,0.5,0.2,0.05,0.5,-0.05,0.154,0.04988918394647315,0.0519795582733976,0.05170492583907711
pooled,2,52,1yr,0.5,0.2,0.05,0.7,0.0,0.122,0.047431281894344125,0.06176220075971739,0.06356729563080714
pooled,2,52,1yr,0.5,0.2,0.05,0.7,0.05,0.132,0.05047532601919914,0.06065720131779238,0.060556732808586096
pooled,2,52,1yr,0.5,0.2,0.05,0.9,0.05,0.106,0.045985985457992526,0.06391232812663744,0.0631323204006858
pooled,2,52,1yr,0.5,0.2,0.05,0.9,-0.05,0.108,0.0427556272605207,0.06510409975416465,0.06763582206539565
pooled,2,52,1yr,0.5,0.2,0.05,0.9,0.0,0.124,0.05019092087040862,0.06881405624321064,0.07006472517375023
pooled,2,52,1yr,0.5,0.2,0.08,0.5,-0.05,0.35,0.08158558405212932,0.051799314443767085,0.05204347006579388
pooled,2,52,1yr,0.5,0.2,0.08,0.5,0.0,0.31,0.07889275300502266,0.05216379335156475,0.05265743160120853
pooled,2,52,1yr,0.5,0.2,0.08,0.7,-0.05,0.251,0.08103194952717943,0.06103022701306554,0.05936220378106772
pooled,2,52,1yr,0.5,0.2,0.08,0.5,0.05,0.314,0.07739523924971599,0.05181097121604388,0.052048328377788985
pooled,2,52,1yr,0.5,0.2,0.08,0.7,0.0,0.243,0.07579961275774368,0.061748339902520856,0.06290902683222871
pooled,2,52,1yr,0.5,0.2,0.08,0.7,0.05,0.249,0.07711752080888588,0.06071119129143271,0.06167330032375652
pooled,2,52,1yr,0.5,0.2,0.08,0.9,-0.05,0.215,0.0776915420307319,0.06544406251455721,0.06727973569584222
pooled,2,52,1yr,0.5,0.2,0.08,0.9,0.0,0.21,0.07762959663209586,0.0690640154098291,0.07217005876416388
pooled,2,52,1yr,0.5,0.2,0.1,0.5,0.0,0.466,0.10012996131855166,0.05223275187515221,0.04891541302815669
pooled,2,52,1yr,0.5,0.2,0.08,0.9,0.05,0.196,0.06598806110087649,0.06333145980849304,0.06432635649893577
pooled,2,52,1yr,0.5,0.2,0.1,0.5,-0.05,0.488,0.10014358984563512,0.0518851618378948,0.053017055407948634
pooled,2,52,1yr,0.5,0.2,0.1,0.5,0.05,0.489,0.09912603648893062,0.051678841925843766,0.05160196970144063
pooled,2,52,1yr,0.5,0.2,0.1,0.7,-0.05,0.355,0.09861903253277489,0.061121392625018055,0.059559161276236276
pooled,2,52,1yr,0.5,0.2,0.1,0.7,0.0,0.379,0.10143253394648548,0.06171694926450189,0.06347782359143908
pooled,2,52,1yr,0.5,0.2,0.1,0.7,0.05,0.348,0.09747695210260818,0.0604050450424301,0.05979970307885761
pooled,2,52,1yr,0.5,0.2,0.1,0.9,-0.05,0.303,0.09347873290864403,0.06556020175246968,0.0669032182878088
pooled,2,52,1yr,0.5,0.2,0.1,0.9,0.0,0.291,0.09957413281610165,0.06890743007300244,0.06856797271175652
pooled,2,52,1yr,0.5,0.2,0.1,0.9,0.05,0.224,0.0800697826146206,0.06358046447245734,0.0625512972801853
pooled,2,52,1yr,0.5,0.2,0.12,0.5,0.0,0.591,0.11701590996147745,0.052274776879416736,0.05193545264789157
pooled,2,52,1yr,0.5,0.2,0.12,0.7,-0.05,0.483,0.11878115995939435,0.06116346556990333,0.06285031833586995
pooled,2,52,1yr,0.5,0.2,0.12,0.5,-0.05,0.634,0.12083161137619675,0.05172315096785934,0.052161671305949356
pooled,2,52,1yr,0.5,0.2,0.12,0.7,0.0,0.448,0.11632467757352699,0.06162952423787916,0.06202998940920334
pooled,2,52,1yr,0.5,0.2,0.12,0.7,0.05,0.448,0.11233260413173136,0.060457409247280026,0.05993582702560958
pooled,2,52,1yr,0.5,0.2,0.12,0.9,-0.05,0.375,0.10950268114412298,0.06577300661440975,0.06793913964914891
pooled,2,52,1yr,0.5,0.2,0.12,0.9,0.05,0.306,0.09333457022762334,0.06343523881407098,0.06310798436131233
pooled,2,52,1yr,0.5,0.2,0.12,0.5,0.05,0.623,0.11802100253508838,0.05166549556683984,0.05244233699521009
pooled,2,52,1yr,0.5,0.2,0.12,0.9,0.0,0.388,0.11730691287506968,0.0684204271219425,0.07100599781333346
pooled,2,52,1yr,0.5,0.2,0.15,0.7,-0.05,0.653,0.14551384917903828,0.06101040708131198,0.06201915440990258
pooled,2,52,1yr,0.5,0.2,0.15,0.5,-0.05,0.822,0.15155945434264825,0.05169370646670308,0.05234017731742345
pooled,2,52,1yr,0.5,0.2,0.15,0.5,0.0,0.783,0.14672115019772158,0.05183027170804471,0.05327759239826155
pooled,2,52,1yr,0.5,0.2,0.15,0.9,0.05,0.392,0.1096007161314435,0.06367450744073586,0.06381668116712416
pooled,2,52,1yr,0.5,0.2,0.15,0.9,-0.05,0.557,0.14027745044620746,0.06602037497357645,0.06756252261985188
pooled,2,52,1yr,0.5,0.2,0.15,0.7,0.0,0.656,0.1473843117794118,0.06141073050193133,0.059969931595952264
pooled,2,52,1yr,0.5,0.2,0.15,0.5,0.05,0.808,0.1480027286235113,0.05148510361490538,0.052261208222417616
pooled,2,52,1yr,0.5,0.2,0.15,0.9,0.0,0.587,0.14901440377702335,0.06787135679782653,0.06902024587904304
pooled,2,52,1yr,0.5,0.2,0.15,0.7,0.05,0.647,0.14100118357500416,0.06011017118683473,0.058631665417907645
pooled,2,52,1yr,0.5,0.2,0.2,0.5,-0.05,0.967,0.1967271012422342,0.05165121541533977,0.0511707677098597
pooled,2,52,1yr,0.5,0.2,0.2,0.7,-0.05,0.87,0.19327955323119006,0.06098692063446611,0.06144244506085608
pooled,2,52,1yr,0.5,0.2,0.2,0.5,0.05,0.963,0.19240609749083,0.05139558150356086,0.05031187953887781
