mode,n_measurements,study_end_week,duration_label,mu_baseline,sigma_baseline,target_att,rho,h_init,power,mean_att,mean_se,sd_att
pooled,3,52,1yr,0.3,0.1,0.02,0.9,-0.05,0.062,0.014292774318840589,0.046181526729012094,0.046801490484973916
pooled,3,52,1yr,0.3,0.1,0.02,0.5,0.0,0.079,0.021680184836690874,0.04213698624180432,0.04183771318333827
pooled,3,52,1yr,0.3,0.1,0.05,0.9,-0.05,0.115,0.036662667123231844,0.04684030107674293,0.046179476332468314
pooled,3,52,1yr,0.3,0.1,0.02,0.5,0.05,0.077,0.020556357885722014,0.04444244991400632,0.0461535028846008
pooled,3,52,1yr,0.3,0.1,0.02,0.7,0.05,0.065,0.018622371625779906,0.05362176624528824,0.05449930079752563
pooled,3,52,1yr,0.3,0.1,0.02,0.7,0.0,0.065,0.02036441875615783,0.05100562415337879,0.05073443169558863
pooled,3,52,1yr,0.3,0.1,0.02,0.9,0.0,0.066,0.019849525754223104,0.059898381528924995,0.059551155896793675
pooled,3,52,1yr,0.3,0.1,0.08,0.5,-0.05,0.496,0.07810677272205725,0.03919053931265565,0.0388671133202602
pooled,3,52,1yr,0.3,0.1,0.05,0.5,-0.05,0.232,0.04968219353865137,0.03903770655151786,0.03925544011031242
pooled,3,52,1yr,0.3,0.1,0.05,0.7,0.05,0.161,0.05124602957671828,0.05383686240876881,0.053117614951995656
pooled,3,52,1yr,0.3,0.1,0.05,0.5,0.0,0.23,0.051333682861687,0.04218933737201632,0.042785710635543275
pooled,3,52,1yr,0.3,0.1,0.05,0.5,0.05,0.209,0.052520390909188995,0.044470034046690324,0.04481303890926315
pooled,3,52,1yr,0.3,0.1,0.02,0.9,0.05,0.066,0.019841668678456145,0.06417157102399085,0.06531998975299086
pooled,3,52,1yr,0.3,0.1,0.05,0.9,0.0,0.13,0.048884999634551875,0.0603231717931962,0.06280382277022731
pooled,3,52,1yr,0.3,0.1,0.05,0.7,-0.05,0.182,0.04963025550867554,0.04598574301993843,0.04619726821074012
pooled,3,52,1yr,0.3,0.1,0.05,0.9,0.05,0.112,0.05086001425643728,0.06382389521817301,0.06124538820193001
pooled,3,52,1yr,0.3,0.1,0.05,0.7,0.0,0.142,0.04773291292160613,0.050982964018374315,0.050887653243399056
pooled,3,52,1yr,0.3,0.1,0.08,0.5,0.0,0.47,0.08086792995520233,0.04237631300365577,0.042999740292832954
pooled,3,52,1yr,0.3,0.1,0.08,0.5,0.05,0.43,0.08100555004297422,0.04424376090218954,0.046191130093461756
pooled,3,52,1yr,0.3,0.1,0.08,0.7,-0.05,0.382,0.07838974006220184,0.04633351899457557,0.046649494612426255
pooled,3,52,1yr,0.3,0.1,0.08,0.7,0.0,0.33,0.07919032882134497,0.05122184712970271,0.05219143910462032
pooled,3,52,1yr,0.3,0.1,0.08,0.7,0.05,0.303,0.07990527037676529,0.05387799940860475,0.05517454482511541
pooled,3,52,1yr,0.3,0.1,0.08,0.9,-0.05,0.234,0.0587963091707166,0.04761698579380082,0.04811440151919408
pooled,3,52,1yr,0.3,0.1,0.08,0.9,0.0,0.252,0.07789599256722318,0.06057954637762202,0.06379299559452216
pooled,3,52,1yr,0.3,0.1,0.08,0.9,0.05,0.242,0.08158551933672678,0.06375791340775445,0.06322204231521868
pooled,3,52,1yr,0.3,0.1,0.1,0.5,-0.05,0.692,0.09846995624521644,0.039246477787697916,0.04086522256654296
pooled,3,52,1yr,0.3,0.1,0.1,0.5,0.0,0.621,0.0994624765472735,0.04248716855470325,0.042622759067608915
pooled,3,52,1yr,0.3,0.1,0.1,0.5,0.05,0.584,0.09902570724203666,0.044654476559666686,0.04562002267942219
pooled,3,52,1yr,0.3,0.1,0.1,0.9,-0.05,0.365,0.0787860055040027,0.048399315832639574,0.047623145152027146
pooled,3,52,1yr,0.3,0.1,0.1,0.9,0.05,0.329,0.0961981932801121,0.06327815302841945,0.06308022966165629
pooled,3,52,1yr,0.3,0.1,0.1,0.7,-0.05,0.552,0.09854554106994397,0.046364831139304646,0.04565520934666061
pooled,3,52,1yr,0.3,0.1,0.1,0.7,0.0,0.466,0.09755249873973959,0.050952149904024184,0.05324268691175276
pooled,3,52,1yr,0.3,0.1,0.1,0.7,0.05,0.456,0.09944029231422427,0.053682758677329,0.0519848737185584
pooled,3,52,1yr,0.3,0.1,0.1,0.9,0.0,0.356,0.09853843329531121,0.06110506024094442,0.05806584892757587
pooled,3,52,1yr,0.3,0.1,0.12,0.9,-0.05,0.508,0.09663484385876152,0.04858365738191969,0.04747117801200004
pooled,3,52,1yr,0.3,0.1,0.12,0.5,-0.05,0.843,0.1186925491758533,0.03939454773377506,0.04031351988078331
pooled,3,52,1yr,0.3,0.1,0.12,0.7,-0.05,0.733,0.12043665465339502,0.046813395888117365,0.046901028113391495
pooled,3,52,1yr,0.3,0.1,0.12,0.5,0.0,0.792,0.11916346886039511,0.04239599953359463,0.04264940569002039
pooled,3,52,1yr,0.3,0.1,0.12,0.7,0.05,0.601,0.12162583954154303,0.05386627745899271,0.05381038288397342
pooled,3,52,1yr,0.3,0.1,0.12,0.5,0.05,0.77,0.12085029751970887,0.044330719806221865,0.045214290131730527
pooled,3,52,1yr,0.3,0.1,0.12,0.7,0.0,0.618,0.11866068544488426,0.051047137550231596,0.051653740623185604
pooled,3,52,1yr,0.3,0.1,0.12,0.9,0.0,0.472,0.1186642073478468,0.06098637372215656,0.059722465235481886
pooled,3,52,1yr,0.3,0.1,0.12,0.9,0.05,0.468,0.12024562659519597,0.0630620449313921,0.0653069347483392
pooled,3,52,1yr,0.3,0.1,0.15,0.5,-0.05,0.968,0.15116633633687115,0.03945585946940951,0.039059108770226676
pooled,3,52,1yr,0.3,0.1,0.15,0.5,0.0,0.939,0.14890036269291296,0.04245775391486046,0.04261255911956126
pooled,3,52,1yr,0.3,0.1,0.15,0.5,0.05,0.901,0.14964407055431012,0.04456095082971659,0.04708129316063122
pooled,3,52,1yr,0.3,0.1,0.15,0.7,-0.05,0.864,0.14622958568645486,0.04690349416103513,0.04727835963918886
pooled,3,52,1yr,0.3,0.1,0.15,0.9,0.0,0.688,0.15085278064003724,0.06122899026447446,0.0622946912588803
pooled,3,52,1yr,0.3,0.1,0.15,0.7,0.0,0.812,0.14716676898587336,0.05114274298162542,0.05073345008906835
pooled,3,52,1yr,0.3,0.1,0.15,0.9,-0.05,0.71,0.12514728141652565,0.04950977482881039,0.04853992543763847
pooled,3,52,1yr,0.3,0.1,0.15,0.7,0.05,0.793,0.1526647550923079,0.05383731805423739,0.054603937979025303
pooled,3,52,1yr,0.3,0.1,0.2,0.7,-0.05,0.988,0.1994376471236525,0.047168623884709306,0.04712370731873469
pooled,3,52,1yr,0.3,0.1,0.15,0.9,0.05,0.641,0.14866894972802933,0.06284878950636767,0.06212530187638561
pooled,3,52,1yr,0.3,0.1,0.2,0.5,-0.05,0.999,0.1996040589528771,0.039382246784438205,0.039696569611404976
pooled,3,52,1yr,0.3,0.1,0.2,0.5,0.0,1.0,0.1987436223635494,0.04252554031016868,0.04112749252620567
pooled,3,52,1yr,0.3,0.1,0.2,0.9,-0.05,0.917,0.17254765261734345,0.051026880141862324,0.0521224603781067
pooled,3,52,1yr,0.3,0.1,0.2,0.5,0.05,0.991,0.1991797485373711,0.04452664318362169,0.045309611057714694
pooled,3,52,1yr,0.3,0.1,0.25,0.7,-0.05,1.0,0.2469617908402241,0.04705404196155801,0.04823786501528303
pooled,3,52,1yr,0.3,0.1,0.2,0.9,0.0,0.892,0.2001160198518977,0.06136308552047877,0.06159947490000877
pooled,3,52,1yr,0.3,0.1,0.2,0.7,0.05,0.956,0.19924454684893936,0.053667481004235754,0.05424851738829395
pooled,3,52,1yr,0.3,0.1,0.2,0.7,0.0,0.963,0.19938600456735497,0.05137103334356372,0.05202538261853948
pooled,3,52,1yr,0.3,0.1,0.25,0.5,-0.05,1.0,0.2493553214593922,0.039349710868115326,0.03770504598016894
pooled,3,52,1yr,0.3,0.1,0.25,0.5,0.05,0.999,0.24840031301427917,0.044525470682943456,0.04653355961094092
pooled,3,52,1yr,0.3,0.1,0.2,0.9,0.05,0.882,0.1956580857714056,0.06223472547416513,0.06153372290940311
pooled,3,52,1yr,0.3,0.1,0.25,0.5,0.0,1.0,0.24911643521146407,0.0425182547541922,0.04200710464403696
pooled,3,52,1yr,0.3,0.1,0.25,0.7,0.0,1.0,0.24739852891789774,0.051463044142649704,0.05097038762843198
pooled,3,52,1yr,0.3,0.1,0.25,0.7,0.05,0.997,0.25043443937912757,0.05351560663795945,0.05551800472446565
pooled,3,52,1yr,0.3,0.1,0.25,0.9,-0.05,0.99,0.22052862155491937,0.0517364133680236,0.05142328266414544
pooled,3,52,1yr,0.3,0.1,0.25,0.9,0.0,0.983,0.2500539821708666,0.06129036881779028,0.061084985349085484
pooled,3,52,1yr,0.3,0.1,0.25,0.9,0.05,0.961,0.23487803381442995,0.06166049369426178,0.06125327338626021
pooled,3,52,1yr,0.3,0.1,0.3,0.5,-0.05,1.0,0.30123571368257035,0.03944157477009205,0.03950566594283551
pooled,3,52,1yr,0.3,0.1,0.3,0.5,0.0,1.0,0.3005635712751555,0.04241649556227118,0.0435293940532339
pooled,3,52,1yr,0.3,0.1,0.3,0.5,0.05,1.0,0.29875999052112345,0.04422158238055056,0.04692303352546908
pooled,3,52,1yr,0.3,0.1,0.3,0.7,-0.05,1.0,0.2973259057852914,0.0472401406254145,0.046672107564970346
pooled,3,52,1yr,0.3,0.1,0.3,0.7,0.0,1.0,0.30244906376679176,0.05124615898080907,0.0500497693712032
pooled,3,52,1yr,0.3,0.1,0.3,0.7,0.05,1.0,0.2985480885390041,0.053230457008708584,0.05441867082595301
pooled,3,52,1yr,0.3,0.1,0.3,0.9,0.0,0.999,0.30139187065192086,0.06129338272766869,0.060991045758832074
pooled,3,52,1yr,0.3,0.1,0.3,0.9,-0.05,0.998,0.27390752822526954,0.0525747025807533,0.05526034966093426
pooled,3,52,1yr,0.3,0.1,0.3,0.9,0.05,0.993,0.27176544334662206,0.061332634242796974,0.061072396345992236
pooled,3,52,1yr,0.3,0.1,0.4,0.5,-0.05,1.0,0.40034658135323153,0.039073018328847214,0.03999409240658178
pooled,3,52,1yr,0.3,0.1,0.4,0.7,-0.05,1.0,0.39630159205275617,0.0468835651780809,0.04762383262542035
pooled,3,52,1yr,0.3,0.1,0.4,0.5,0.0,1.0,0.40046837189002954,0.0419312467199193,0.04107432492251183
pooled,3,52,1yr,0.3,0.1,0.4,0.7,0.0,1.0,0.39556425213753177,0.050714261662721145,0.04994165618515538
pooled,3,52,1yr,0.3,0.1,0.4,0.5,0.05,1.0,0.3963302165413306,0.04368365877273237,0.042123400258344615
pooled,3,52,1yr,0.3,0.1,0.4,0.9,0.0,1.0,0.3953580156335851,0.06021285494148896,0.06087674999573716
pooled,3,52,1yr,0.3,0.1,0.4,0.9,-0.05,1.0,0.3737353383307071,0.05338014254386173,0.05424047896570822
pooled,3,52,1yr,0.3,0.1,0.4,0.9,0.05,1.0,0.32612620590053687,0.060983783180808986,0.06108117555102944
pooled,3,52,1yr,0.3,0.1,0.4,0.7,0.05,1.0,0.39669691640830373,0.05260633283978831,0.053428413320844984
pooled,3,52,1yr,0.3,0.2,0.02,0.7,-0.05,0.066,0.017611903334991026,0.04539322903388331,0.04554534406111911
pooled,3,52,1yr,0.3,0.2,0.02,0.5,-0.05,0.076,0.02002416441727977,0.03818359057517277,0.0380706941785624
pooled,3,52,1yr,0.3,0.2,0.02,0.5,0.0,0.073,0.018648828149254674,0.041032256730980946,0.04048017043683765
pooled,3,52,1yr,0.3,0.2,0.02,0.7,0.0,0.052,0.018655019445534913,0.0492697113200942,0.047419250359452936
pooled,3,52,1yr,0.3,0.2,0.02,0.5,0.05,0.069,0.01968754679823722,0.042766012868506904,0.04171857864513989
pooled,3,52,1yr,0.3,0.2,0.02,0.7,0.05,0.062,0.018116186705988628,0.051798620209206885,0.05286411415782318
pooled,3,52,1yr,0.3,0.2,0.02,0.9,-0.05,0.058,0.010025994102045757,0.0476421440459918,0.047238876271473926
pooled,3,52,1yr,0.3,0.2,0.02,0.9,0.0,0.057,0.017353861472231114,0.058107824194202774,0.05756490538880875
pooled,3,52,1yr,0.3,0.2,0.02,0.9,0.05,0.067,0.02248322209800656,0.061351807474079104,0.0607353125315652
pooled,3,52,1yr,0.3,0.2,0.05,0.5,0.05,0.195,0.04880380278301435,0.042780257616582634,0.04168199799704383
pooled,3,52,1yr,0.3,0.2,0.05,0.5,-0.05,0.236,0.04857120073264614,0.0382785034389458,0.03852641738763214
pooled,3,52,1yr,0.3,0.2,0.05,0.5,0.0,0.234,0.05052548275521837,0.041115899615621565,0.0418827012760996
pooled,3,52,1yr,0.3,0.2,0.05,0.9,0.05,0.133,0.049776622668852424,0.06117140396740436,0.062069373881183665
pooled,3,52,1yr,0.3,0.2,0.05,0.7,-0.05,0.177,0.04664855355973556,0.04543684795330171,0.0446012516550932
pooled,3,52,1yr,0.3,0.2,0.05,0.9,-0.05,0.111,0.03563737750359434,0.04818669114176795,0.047081301389651393
pooled,3,52,1yr,0.3,0.2,0.05,0.7,0.0,0.173,0.05160214008187254,0.04945656779795796,0.050216419996556565
pooled,3,52,1yr,0.3,0.2,0.05,0.9,0.0,0.141,0.04934323915942101,0.05864820424249828,0.06128149957623726
pooled,3,52,1yr,0.3,0.2,0.05,0.7,0.05,0.147,0.04840921175778446,0.05197762169786366,0.05092432229642097
pooled,3,52,1yr,0.3,0.2,0.08,0.5,-0.05,0.505,0.07815764099701579,0.03846955784980075,0.03967125351572674
pooled,3,52,1yr,0.3,0.2,0.08,0.5,0.0,0.485,0.08063309004460056,0.04119667855862654,0.04384123989748719
pooled,3,52,1yr,0.3,0.2,0.08,0.7,0.0,0.355,0.07932758470307445,0.049486313359719133,0.0503168920550588
pooled,3,52,1yr,0.3,0.2,0.08,0.7,-0.05,0.39,0.07689612221523906,0.045733255463911424,0.04474420418713843
pooled,3,52,1yr,0.3,0.2,0.08,0.5,0.05,0.446,0.07919343439464777,0.04274364016487543,0.04300932489761041
pooled,3,52,1yr,0.3,0.2,0.08,0.7,0.05,0.324,0.07906613200309613,0.0519208941528821,0.052154072912572985
pooled,3,52,1yr,0.3,0.2,0.08,0.9,-0.05,0.188,0.05719864569328555,0.04892475452806863,0.04737809016302273
pooled,3,52,1yr,0.3,0.2,0.08,0.9,0.05,0.241,0.07777711577279735,0.06092614334918929,0.0604090558355018
pooled,3,52,1yr,0.3,0.2,0.08,0.9,0.0,0.268,0.07732793182387866,0.05889459816363609,0.06143478845380999
pooled,3,52,1yr,0.3,0.2,0.1,0.5,-0.05,0.747,0.10057020846319144,0.03854539356105714,0.038278220052258144
pooled,3,52,1yr,0.3,0.2,0.1,0.5,0.05,0.625,0.09959416975112458,0.042888631431561436,0.04267293269257003
pooled,3,52,1yr,0.3,0.2,0.1,0.5,0.0,0.656,0.09911032229686834,0.04124729686928943,0.04176860716044889
pooled,3,52,1yr,0.3,0.2,0.1,0.7,-0.05,0.534,0.09487366239681987,0.04579464984966154,0.04570089346944686
pooled,3,52,1yr,0.3,0.2,0.1,0.7,0.05,0.463,0.09780672801117982,0.05181566723743511,0.054146456369147805
pooled,3,52,1yr,0.3,0.2,0.1,0.9,-0.05,0.332,0.07620070438995609,0.049024287044766184,0.04897295945505423
pooled,3,52,1yr,0.3,0.2,0.1,0.7,0.0,0.512,0.10076178775919223,0.04977892599608403,0.051261368659500525
pooled,3,52,1yr,0.3,0.2,0.1,0.9,0.0,0.41,0.1011039322587815,0.058977310284742096,0.061231404714470285
pooled,3,52,1yr,0.3,0.2,0.1,0.9,0.05,0.337,0.09426438950319044,0.06058463720860538,0.060461502326302326
pooled,3,52,1yr,0.3,0.2,0.12,0.5,-0.05,0.838,0.117724970761885,0.03848891308715686,0.03849131840091502
pooled,3,52,1yr,0.3,0.2,0.12,0.5,0.0,0.827,0.12182475494537118,0.04129156872418471,0.04208873151876218
pooled,3,52,1yr,0.3,0.2,0.12,0.5,0.05,0.77,0.11697996962944682,0.043023056777432504,0.043439733928607865
pooled,3,52,1yr,0.3,0.2,0.12,0.9,-0.05,0.456,0.09319006100631702,0.04982204109143071,0.04975493290015056
pooled,3,52,1yr,0.3,0.2,0.12,0.7,-0.05,0.707,0.11550842219269407,0.045736305172734526,0.0451423011839636
pooled,3,52,1yr,0.3,0.2,0.12,0.7,0.0,0.653,0.11800799026221682,0.04973470153255755,0.049385149638541966
pooled,3,52,1yr,0.3,0.2,0.12,0.7,0.05,0.652,0.12127235203133568,0.051821990436342606,0.051376593269585435
pooled,3,52,1yr,0.3,0.2,0.15,0.5,-0.05,0.969,0.14831764571107542,0.03863170315886141,0.038612356290013285
pooled,3,52,1yr,0.3,0.2,0.15,0.5,0.05,0.933,0.1496292953874688,0.04291703001348304,0.043358088761729495
pooled,3,52,1yr,0.3,0.2,0.15,0.7,-0.05,0.882,0.1458706815822368,0.04598762766350633,0.04455706537198962
pooled,3,52,1yr,0.3,0.2,0.15,0.9,-0.05,0.67,0.12264885559172586,0.05049449479982865,0.05246460311788684
pooled,3,52,1yr,0.3,0.2,0.15,0.5,0.0,0.953,0.1507406018156939,0.04145333051736503,0.03929652063827497
pooled,3,52,1yr,0.3,0.2,0.15,0.7,0.0,0.845,0.14861405149242632,0.0496200275802756,0.0495647595731247
pooled,3,52,1yr,0.3,0.2,0.12,0.9,0.0,0.52,0.11853936400552977,0.059302129569803,0.06038200474321898
pooled,3,52,1yr,0.3,0.2,0.15,0.9,0.0,0.706,0.1517010783445798,0.059217273482446646,0.05996215295764727
pooled,3,52,1yr,0.3,0.2,0.15,0.7,0.05,0.788,0.14793461773960967,0.051883641471190546,0.05291374941025459
pooled,3,52,1yr,0.3,0.2,0.15,0.9,0.05,0.644,0.14180070948955165,0.06035535165482895,0.06283211198290736
pooled,3,52,1yr,0.3,0.2,0.12,0.9,0.05,0.447,0.11410111185986524,0.06065462728835844,0.05960495959035936
pooled,3,52,1yr,0.3,0.2,0.2,0.5,-0.05,0.998,0.19697211772671516,0.03857163489705041,0.03946361019812631
pooled,3,52,1yr,0.3,0.2,0.2,0.5,0.0,0.996,0.19886265440939332,0.041031220768361944,0.04056178172319101
pooled,3,52,1yr,0.3,0.2,0.2,0.7,-0.05,0.989,0.19715271889996966,0.046297454333082584,0.04703142831028459
pooled,3,52,1yr,0.3,0.2,0.2,0.5,0.05,0.998,0.19856800789733864,0.042842699981328614,0.04322571257248343
pooled,3,52,1yr,0.3,0.2,0.2,0.9,-0.05,0.887,0.16507910810852477,0.0511776558965806,0.051794757421202486
pooled,3,52,1yr,0.3,0.2,0.2,0.7,0.0,0.974,0.20029002019912973,0.04989530054500932,0.0484646395132134
pooled,3,52,1yr,0.3,0.2,0.2,0.7,0.05,0.964,0.1978729947675435,0.051708099098762283,0.05225978143229584
pooled,3,52,1yr,0.3,0.2,0.2,0.9,0.0,0.901,0.1993944662234635,0.05919743000047951,0.059920582059985204
pooled,3,52,1yr,0.3,0.2,0.2,0.9,0.05,0.855,0.1826080831392274,0.06021403675626799,0.060165998836083895
pooled,3,52,1yr,0.3,0.2,0.25,0.5,0.0,1.0,0.2502389882593192,0.04131752916117665,0.04028643643175457
pooled,3,52,1yr,0.3,0.2,0.25,0.5,0.05,1.0,0.24839857432075188,0.042890851134940434,0.04357662741829953
pooled,3,52,1yr,0.3,0.2,0.25,0.5,-0.05,1.0,0.24777275980086538,0.03865139880415958,0.038464507118905714
pooled,3,52,1yr,0.3,0.2,0.25,0.7,0.0,0.994,0.24328829736674967,0.04950551901806234,0.05168427761224194
pooled,3,52,1yr,0.3,0.2,0.25,0.9,-0.05,0.986,0.2169616195470986,0.052094927485251914,0.05115689729907949
pooled,3,52,1yr,0.3,0.2,0.25,0.7,-0.05,0.998,0.24405403415323054,0.04646456340751063,0.048131027691252375
pooled,3,52,1yr,0.3,0.2,0.25,0.9,0.0,0.982,0.24870148656682445,0.05947172195860721,0.06036444939557673
pooled,3,52,1yr,0.3,0.2,0.25,0.7,0.05,0.994,0.24476906757201677,0.05151348657224322,0.05287106631294221
pooled,3,52,1yr,0.3,0.2,0.3,0.5,0.0,1.0,0.3000770986810654,0.04107323556209573,0.039333036741197015
pooled,3,52,1yr,0.3,0.2,0.25,0.9,0.05,0.956,0.21987191497230643,0.059901845132304885,0.05966888140617024
pooled,3,52,1yr,0.3,0.2,0.3,0.5,-0.05,1.0,0.2974824576419901,0.03857364320776179,0.03760117524034064
pooled,3,52,1yr,0.3,0.2,0.3,0.5,0.05,1.0,0.2942227792965723,0.04266738169265985,0.04346705984302962
pooled,3,52,1yr,0.3,0.2,0.3,0.7,-0.05,1.0,0.294801251390895,0.04619178821357393,0.04670875606690423
pooled,3,52,1yr,0.3,0.2,0.3,0.7,0.0,1.0,0.29615173201366723,0.04962672321243621,0.049430009159559134
pooled,3,52,1yr,0.3,0.2,0.3,0.7,0.05,1.0,0.2917611409946843,0.05146194350913788,0.05183645999856774
pooled,3,52,1yr,0.3,0.2,0.3,0.9,-0.05,0.996,0.2628092461987928,0.05278541232680757,0.05094759166250679
pooled,3,52,1yr,0.3,0.2,0.3,0.9,0.05,0.986,0.2487135207228008,0.05998153027788813,0.05917000538048618
pooled,3,52,1yr,0.3,0.2,0.3,0.9,0.0,0.996,0.28760065448768024,0.059137893860401344,0.061685289240456985
pooled,3,52,1yr,0.3,0.2,0.4,0.5,0.0,1.0,0.39140014255489486,0.04093215323971906,0.040828888037608556
pooled,3,52,1yr,0.3,0.2,0.4,0.5,-0.05,1.0,0.39162278281511304,0.03846994301965867,0.039281325581379374
pooled,3,52,1yr,0.3,0.2,0.4,0.7,-0.05,1.0,0.3908874908440763,0.04597034565266539,0.045582307376710186
pooled,3,52,1yr,0.3,0.2,0.4,0.5,0.05,1.0,0.38584916791740004,0.04253117287962524,0.0437799735937193
pooled,3,52,1yr,0.3,0.2,0.4,0.9,-0.05,1.0,0.35759895941060565,0.053495952398264865,0.052981017592876906
pooled,3,52,1yr,0.3,0.2,0.4,0.7,0.0,1.0,0.38879857008939045,0.049374023216947144,0.0508386358847963
pooled,3,52,1yr,0.3,0.2,0.4,0.7,0.05,1.0,0.3783106209825552,0.05118349438611516,0.051689432623605064
pooled,3,52,1yr,0.3,0.2,0.4,0.9,0.05,0.999,0.30031907321522733,0.06042897906581596,0.0594972621759979
pooled,3,52,1yr,0.3,0.2,0.4,0.9,0.0,1.0,0.3771803592437108,0.058792768156517544,0.0603686172237387
pooled,3,52,1yr,0.5,0.1,0.02,0.5,0.05,0.062,0.017449666157394603,0.04569385068330033,0.0452483548630981
pooled,3,52,1yr,0.5,0.1,0.02,0.5,-0.05,0.084,0.02065040358615814,0.04571978660176698,0.048203968095706845
pooled,3,52,1yr,0.5,0.1,0.02,0.7,-0.05,0.054,0.017044690846716094,0.05443898694982418,0.054990538125317755
pooled,3,52,1yr,0.5,0.1,0.02,0.5,0.0,0.088,0.022254543643054674,0.04601320213100857,0.047388785789314804
pooled,3,52,1yr,0.5,0.1,0.02,0.7,0.0,0.066,0.019466265128132976,0.0555701182612474,0.057027709943255754
pooled,3,52,1yr,0.5,0.1,0.02,0.7,0.05,0.065,0.020192494511957485,0.054230444060494334,0.05527283003561446
pooled,3,52,1yr,0.5,0.1,0.02,0.9,0.05,0.07,0.02141567085866491,0.05948504502377787,0.06143030891232126
pooled,3,52,1yr,0.5,0.1,0.02,0.9,-0.05,0.056,0.016574403189259533,0.05996638046930198,0.05938409219835319
pooled,3,52,1yr,0.5,0.1,0.02,0.9,0.0,0.057,0.01857764058294085,0.0650950447626357,0.06549071577579335
pooled,3,52,1yr,0.5,0.1,0.05,0.5,-0.05,0.18,0.04873776057980176,0.0456166910811461,0.0456151341634258
pooled,3,52,1yr,0.5,0.1,0.05,0.5,0.0,0.171,0.04706686026039105,0.045879261074043116,0.0475586552588302
pooled,3,52,1yr,0.5,0.1,0.05,0.5,0.05,0.184,0.04929103733328259,0.04555321110727896,0.046379278431314216
pooled,3,52,1yr,0.5,0.1,0.05,0.7,0.0,0.174,0.0514510002637416,0.055232388566809475,0.05720469513058424
pooled,3,52,1yr,0.5,0.1,0.05,0.7,-0.05,0.15,0.05015483106131864,0.05506276271660132,0.0558549924857698
pooled,3,52,1yr,0.5,0.1,0.05,0.7,0.05,0.152,0.048908982477000325,0.054521265213027706,0.05273164478612682
pooled,3,52,1yr,0.5,0.1,0.05,0.9,0.0,0.116,0.04761608952848662,0.06513345289563083,0.06410493045851536
pooled,3,52,1yr,0.5,0.1,0.05,0.9,-0.05,0.121,0.04691243767458119,0.060356523442632565,0.060718636348719456
pooled,3,52,1yr,0.5,0.1,0.05,0.9,0.05,0.122,0.044573233821735,0.05880869258047532,0.05903552385016654
pooled,3,52,1yr,0.5,0.1,0.08,0.5,-0.05,0.42,0.07900858408420677,0.04543974675583948,0.047126185714152904
pooled,3,52,1yr,0.5,0.1,0.08,0.5,0.0,0.418,0.08173481932625759,0.04602448807356463,0.0470599635513647
pooled,3,52,1yr,0.5,0.1,0.08,0.9,-0.05,0.247,0.07788501429943002,0.06117451193432434,0.062177810387102996
pooled,3,52,1yr,0.5,0.1,0.08,0.7,-0.05,0.295,0.07926024026210143,0.054651431670291684,0.05519776834724111
pooled,3,52,1yr,0.5,0.1,0.08,0.9,0.0,0.233,0.07585981176021599,0.06510813736876966,0.0685693268496611
pooled,3,52,1yr,0.5,0.1,0.08,0.7,0.05,0.312,0.07727615110535896,0.05419818670644041,0.05587689680198837
pooled,3,52,1yr,0.5,0.1,0.1,0.5,-0.05,0.595,0.1006319759607671,0.04563850592964009,0.04635328172507882
pooled,3,52,1yr,0.5,0.1,0.08,0.7,0.0,0.299,0.0791351727057182,0.0551336362542514,0.056808246205291346
pooled,3,52,1yr,0.5,0.1,0.1,0.5,0.0,0.567,0.09869099051016696,0.045899502737083486,0.047795874026186055
pooled,3,52,1yr,0.5,0.1,0.08,0.9,0.05,0.238,0.0724664457958807,0.05840770029638344,0.06007070151599348
pooled,3,52,1yr,0.5,0.1,0.1,0.5,0.05,0.568,0.09810680147044648,0.045322895883665906,0.04416466536141326
pooled,3,52,1yr,0.5,0.1,0.08,0.5,0.05,0.398,0.08020687698924354,0.045537342008514364,0.04560694104305875
pooled,3,52,1yr,0.5,0.1,0.1,0.7,-0.05,0.45,0.10111928779471455,0.05473134826820233,0.05486227774616286
pooled,3,52,1yr,0.5,0.1,0.1,0.7,0.0,0.437,0.10131289018664318,0.05500080575793619,0.05628249347544576
pooled,3,52,1yr,0.5,0.1,0.1,0.7,0.05,0.432,0.0978758042891363,0.05430058969424068,0.05377496747964549
pooled,3,52,1yr,0.5,0.1,0.1,0.9,-0.05,0.363,0.10058270261935096,0.06131342087227283,0.06356802114097723
pooled,3,52,1yr,0.5,0.1,0.1,0.9,0.0,0.343,0.09820926638860059,0.06462360739801332,0.06665332658363389
pooled,3,52,1yr,0.5,0.1,0.1,0.9,0.05,0.306,0.08732765302666484,0.05810340842686652,0.058465444015179335
pooled,3,52,1yr,0.5,0.1,0.12,0.5,-0.05,0.75,0.12082841973669761,0.045479147651494946,0.04493322349763568
pooled,3,52,1yr,0.5,0.1,0.12,0.5,0.05,0.733,0.11904439815410178,0.045274448861626314,0.046076531753899495
pooled,3,52,1yr,0.5,0.1,0.12,0.5,0.0,0.753,0.12178332865322593,0.045951851766374605,0.04581450435921297
pooled,3,52,1yr,0.5,0.1,0.12,0.7,-0.05,0.561,0.11905759651078625,0.05481817909919663,0.05408430652532573
pooled,3,52,1yr,0.5,0.1,0.12,0.7,0.05,0.586,0.12070909516686577,0.0541260113928238,0.05509341986256712
pooled,3,52,1yr,0.5,0.1,0.12,0.9,-0.05,0.491,0.12157266053790602,0.061586300548258636,0.061347798623197315
