mode,n_measurements,study_end_week,duration_label,mu_baseline,sigma_baseline,target_att,rho,h_init,power,mean_att,mean_se,sd_att
ap_only,2,26,6mo,0.3,0.2,0.25,0.5,-0.05,0.932,0.2478838229221758,0.0703616751636331,0.0701067706568686
ap_only,2,26,6mo,0.3,0.2,0.25,0.9,-0.05,0.839,0.2398505178057236,0.0799378667600432,0.0809273190995559
ap_only,2,26,6mo,0.3,0.2,0.25,0.7,0.05,0.751,0.2472308983026777,0.0892497355664382,0.0920908167037835
ap_only,2,26,6mo,0.3,0.2,0.25,0.7,0.0,0.811,0.2486679083090112,0.0864632888535109,0.0851873321556045
ap_only,2,26,6mo,0.3,0.2,0.25,0.9,0.0,0.78,0.24918263062591,0.0893037050777687,0.0901276578727115
ap_only,2,26,6mo,0.3,0.2,0.25,0.9,0.05,0.656,0.2172615959971401,0.0912576620319564,0.0892887773876246
ap_only,2,26,6mo,0.3,0.2,0.3,0.5,0.0,0.978,0.3050192227788551,0.0734287577035716,0.073300020811053
ap_only,2,26,6mo,0.3,0.2,0.3,0.7,0.0,0.928,0.3032703947653654,0.0851578772965736,0.0846198114883931
ap_only,2,26,6mo,0.3,0.2,0.3,0.5,-0.05,0.983,0.2993556067902685,0.0696864750009235,0.0706004145600639
ap_only,2,26,6mo,0.3,0.2,0.3,0.9,-0.05,0.936,0.2851095568043068,0.0818254408611339,0.0798813903995601
ap_only,2,26,6mo,0.3,0.2,0.3,0.5,0.05,0.965,0.2970830877406907,0.0761466782927976,0.0771428416956387
ap_only,2,26,6mo,0.3,0.2,0.3,0.7,-0.05,0.962,0.3013265018870019,0.0817475308729035,0.073978131211701
ap_only,2,26,6mo,0.3,0.2,0.3,0.7,0.05,0.906,0.2986463917781565,0.0886630967826609,0.0894829836032373
ap_only,2,26,6mo,0.3,0.2,0.3,0.9,0.0,0.892,0.29486224767063,0.0889925128522814,0.0925712941079533
ap_only,2,26,6mo,0.3,0.2,0.4,0.5,-0.05,1.0,0.3924110659830365,0.0693103138444486,0.0707878900434643
ap_only,2,26,6mo,0.3,0.2,0.3,0.9,0.05,0.721,0.2402532562992562,0.0923900075393314,0.0938141385035286
ap_only,2,26,6mo,0.3,0.2,0.4,0.5,0.05,1.0,0.3840136475697505,0.0752970012385445,0.0764812860678821
ap_only,2,26,6mo,0.3,0.2,0.4,0.5,0.0,0.998,0.3945156675481381,0.0732395499586177,0.0745908924552577
ap_only,2,26,6mo,0.3,0.2,0.4,0.7,-0.05,0.995,0.3942698160973014,0.0802958950880697,0.0820322453093869
ap_only,2,26,6mo,0.3,0.2,0.4,0.7,0.05,0.99,0.380449917874609,0.0873209967087799,0.0871477581669357
ap_only,2,26,6mo,0.5,0.1,0.02,0.5,0.05,0.071,0.0247388796089531,0.0817780863618471,0.0840938583577802
